EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
303,5,101,8,7,KGID100302,Rajesh Shetty,1976-05-16,1,4,0,1999-04-08
304,5,102,8,7,KGID100303,Vijay Bhat,1974-12-03,1,2,0,2007-05-23
305,6,126,8,7,KGID100304,Krishna Hiremath,1990-12-09,1,4,0,1997-04-03
306,6,127,8,7,KGID100305,Nagaveni Kumar,1989-10-17,2,4,0,2013-04-13
307,6,128,8,7,KGID100306,Nagaveni Naik,1978-11-27,2,8,0,1995-04-23
308,6,129,8,7,KGID100307,Anand Kulkarni,1980-05-23,1,5,0,2005-12-08
309,7,148,8,7,KGID100308,Manoj Shetty,1981-09-03,1,2,0,1998-01-07
310,7,149,8,7,KGID100309,Suresh Patil,1982-01-18,1,8,0,2021-03-31
311,7,150,8,7,KGID100310,Pradeep Achar,1980-10-11,1,6,0,1999-10-31
312,7,151,8,7,KGID100311,Chandrashekar Patil,1981-05-27,1,3,0,1996-06-29
313,8,166,8,7,KGID100312,Chandrashekar Hiremath,1982-11-12,1,3,0,2018-04-03
314,8,167,8,7,KGID100313,Raghavendra Kulkarni,1987-01-09,1,7,0,1999-12-28
315,9,183,8,7,KGID100314,Basavaraj Nayak,1986-09-06,1,4,0,2009-07-12
316,9,184,8,7,KGID100315,Srinivas Gowda,1990-12-24,1,4,0,1998-06-08
317,9,185,8,7,KGID100316,Srinivas Naik,1990-03-11,1,4,0,2022-05-19
318,9,186,8,7,KGID100317,Girish Naik,1981-06-01,1,3,0,2016-04-02
319,10,204,8,7,KGID100318,Shivakumar Bhandari,1984-09-13,1,6,0,1997-03-20
320,10,205,8,7,KGID100319,Mahesh Devaraj,1989-02-05,1,5,0,2007-09-15
321,11,219,8,7,KGID100320,Anand Desai,1975-10-16,1,1,0,2003-06-03
322,11,220,8,7,KGID100321,Shivakumar Achar,1973-02-04,1,7,0,2011-04-12
323,11,221,8,7,KGID100322,Yogesh Hegde,1981-10-09,1,4,0,1999-04-08
324,12,249,8,7,KGID100323,Anand Achar,1989-05-17,1,7,0,1994-12-11
325,12,250,8,7,KGID100324,Girish Iyer,1989-06-25,1,2,0,2016-08-26
326,12,251,8,7,KGID100325,Suresh Nayak,1982-11-25,1,7,0,2006-10-01
327,13,271,8,7,KGID100326,Girish Bhandari,1974-12-24,1,4,0,1996-12-02
328,13,272,8,7,KGID100327,Girish Shetty,1983-08-09,1,2,0,1994-01-02
329,14,285,8,7,KGID100328,Chandrashekar Hegde,1978-09-10,1,6,0,2001-09-25
330,14,286,8,7,KGID100329,Raghavendra Nayak,1981-05-18,1,6,0,2006-07-07
331,14,287,8,7,KGID100330,Pradeep Iyer,1978-05-19,1,4,0,2020-05-07
332,15,305,8,7,KGID100331,Manoj Reddy,1980-12-19,1,1,0,2005-09-15
333,15,306,8,7,KGID100332,Raghavendra Reddy,1975-03-23,1,4,0,2000-06-08
334,16,322,8,7,KGID100333,Pallavi Jadhav,1981-03-26,2,6,0,1997-09-05
335,16,323,8,7,KGID100334,Ramesh Rao,1978-02-18,1,6,0,2000-05-01
336,17,336,8,7,KGID100335,Harish Naik,1976-05-07,1,1,0,2018-04-01
337,17,337,8,7,KGID100336,Jayashree Reddy,1991-02-01,2,4,0,2022-12-30
338,17,338,8,7,KGID100337,Ramesh Bhat,1990-01-05,1,1,0,2017-04-20
339,17,339,8,7,KGID100338,Ravi Gowda,1974-05-11,1,7,0,2002-05-03
340,18,354,8,7,KGID100339,Ravi Hiremath,1977-08-25,1,7,0,2006-08-13
341,18,355,8,7,KGID100340,Vijay Reddy,1988-11-16,1,4,0,1994-11-21
342,18,356,8,7,KGID100341,Vinay Poojary,1977-09-05,1,2,0,1997-07-11
343,18,357,8,7,KGID100342,Kiran Hegde,1981-05-21,1,5,0,2005-09-04
344,19,371,8,7,KGID100343,Manjunath Poojary,1991-02-09,1,7,0,1996-12-23
345,19,372,8,7,KGID100344,Kiran Rao,1978-12-15,1,2,0,2004-01-03
346,19,373,8,7,KGID100345,Gopal Kumar,1980-02-16,1,1,0,1998-07-23
347,19,374,8,7,KGID100346,Lokesh Patil,1975-05-15,1,5,0,2015-12-12
348,20,392,8,7,KGID100347,Lokesh Iyer,1975-02-11,1,1,0,2022-10-03
349,20,393,8,7,KGID100348,Lokesh Patil,1975-11-01,1,5,0,1999-06-19
350,20,394,8,7,KGID100349,Dinesh Jadhav,1986-03-26,1,6,0,1997-06-23
351,21,413,8,7,KGID100350,Vijay Bhat,1989-01-22,1,1,0,2000-11-28
352,21,414,8,7,KGID100351,Pradeep Iyer,1986-12-03,1,1,0,2013-06-15
353,21,415,8,7,KGID100352,Anand Poojary,1979-05-06,1,7,0,2016-07-05
354,22,430,8,7,KGID100353,Pradeep Kamath,1975-02-09,1,5,0,2011-11-23
355,22,431,8,7,KGID100354,Chandrashekar Reddy,1991-11-28,1,7,0,2015-10-18
356,22,432,8,7,KGID100355,Ramesh Bhat,1990-11-24,1,5,0,2023-07-29
357,22,433,8,7,KGID100356,Anand Jadhav,1991-10-06,1,7,0,2010-05-21
358,23,459,8,7,KGID100357,Srinivas Kamath,1991-07-12,1,6,0,2006-11-20
359,23,460,8,7,KGID100358,Geetha Jadhav,1993-08-12,2,4,0,2010-06-21
360,24,475,8,7,KGID100359,Basavaraj Nayak,1988-01-25,1,5,0,2011-10-11
361,24,476,8,7,KGID100360,Vinay Achar,1989-12-08,1,5,0,2018-05-26
362,25,491,8,7,KGID100361,Pallavi Kamath,1991-07-09,2,4,0,2015-08-31
363,25,492,8,7,KGID100362,Shivakumar Kamath,1989-08-07,1,7,0,2023-06-14
364,25,493,8,7,KGID100363,Sandeep Kamath,1983-05-31,1,3,0,2013-05-29
365,25,494,8,7,KGID100364,Shivakumar Rao,1974-01-23,1,7,0,2017-05-03
366,26,511,8,7,KGID100365,Gopal Hegde,1984-01-21,1,6,0,2003-05-01
367,26,512,8,7,KGID100366,Girish Bhandari,1981-07-09,1,3,0,2020-03-20
368,27,531,8,7,KGID100367,Kiran Shetty,1976-12-30,1,8,0,1993-05-18
369,27,532,8,7,KGID100368,Basavaraj Devaraj,1991-06-14,1,4,0,2002-04-27
370,27,533,8,7,KGID100369,Manjunath Kulkarni,1989-06-07,1,8,0,1998-06-29
371,28,549,8,7,KGID100370,Nandini Naik,1976-04-28,2,6,0,1994-06-09
372,28,550,8,7,KGID100371,Prakash Hegde,1976-03-14,1,6,0,2003-11-25
373,29,566,8,7,KGID100372,Pradeep Iyer,1974-12-22,1,7,0,2005-06-16
374,29,567,8,7,KGID100373,Shwetha Jadhav,1990-08-30,2,4,0,2016-04-17
375,29,568,8,7,KGID100374,Shobha Bhat,1981-05-19,2,1,0,1999-04-27
376,30,582,8,7,KGID100375,Kavya Reddy,1984-06-12,2,6,0,1994-11-27
377,30,583,8,7,KGID100376,Nagaraj Desai,1979-09-29,1,2,0,2007-05-04
378,30,584,8,7,KGID100377,Suresh Kumar,1979-08-02,1,1,0,2021-08-02
379,31,597,8,7,KGID100378,Lokesh Hegde,1973-11-19,1,3,0,2002-10-15
380,31,598,8,7,KGID100379,Santosh Poojary,1983-03-31,1,3,0,2010-05-14
381,31,599,8,7,KGID100380,Nagaveni Bhandari,1980-06-23,2,7,0,2023-09-23
382,1,13,8,2,KGID100381,Gopal Kumar,1991-08-20,1,3,0,1999-12-07
383,1,13,9,1,KGID100382,Dinesh Desai,1993-05-19,1,6,0,2020-08-21
384,1,13,9,1,KGID100383,Nagaraj Bhat,1980-06-25,1,8,0,2005-11-09
385,1,13,10,3,KGID100384,Lokesh Kamath,1979-01-16,1,2,0,1998-08-09
386,1,13,10,3,KGID100385,Prakash Rao,1990-11-10,1,6,0,2016-07-31
387,1,13,10,3,KGID100386,Gopal Poojary,1984-06-26,1,7,0,2010-10-27
388,1,13,11,3,KGID100387,Anand Rao,1981-04-11,1,8,0,2001-10-11
389,1,13,11,3,KGID100388,Srinivas Naik,1996-07-30,1,6,0,1997-05-23
390,1,13,11,3,KGID100389,Anand Hiremath,1986-11-02,1,8,0,2017-06-21
391,1,13,11,3,KGID100390,Yogesh Rao,1986-06-12,1,2,0,2001-05-25
392,1,13,11,3,KGID100391,Vinay Hegde,1976-09-22,1,5,0,2014-12-19
393,1,13,12,3,KGID100392,Anand Hiremath,1990-03-26,1,2,0,2000-04-29
394,1,13,12,3,KGID100393,Sunita Kulkarni,1996-04-04,2,4,0,2012-04-02
395,1,13,12,3,KGID100394,Sunita Kulkarni,2001-02-06,2,5,0,2016-08-04
396,1,13,12,3,KGID100395,Girish Bhandari,2002-05-27,1,6,0,2020-09-03
397,1,13,12,3,KGID100396,Srinivas Reddy,1985-02-21,1,4,0,2010-10-13
398,1,13,12,3,KGID100397,Vinay Kamath,2003-03-21,1,3,0,2012-04-07
399,1,13,12,3,KGID100398,Vinay Hiremath,1982-08-15,1,2,0,2014-03-17
400,1,13,12,3,KGID100399,Umesh Reddy,1980-06-15,1,3,0,2022-08-14
401,1,13,12,3,KGID100400,Yogesh Reddy,1982-07-31,1,5,0,2016-06-16
402,1,13,12,3,KGID100401,Savitri Hiremath,1992-05-22,2,5,0,2021-11-16
403,1,13,12,3,KGID100402,Gopal Gowda,1993-05-21,1,2,0,2008-07-22
404,1,13,12,3,KGID100403,Umesh Patil,1990-02-18,1,7,0,2002-07-08
405,1,13,12,3,KGID100404,Shivakumar Devaraj,1991-09-23,1,6,0,2008-08-21
406,1,14,8,2,KGID100405,Krishna Naik,1979-05-09,1,1,0,1998-07-17
407,1,14,9,2,KGID100406,Ramesh Kulkarni,1997-11-05,1,1,0,1996-10-20
408,1,14,9,1,KGID100407,Krishna Devaraj,1986-09-29,1,3,0,2001-11-01
409,1,14,9,1,KGID100408,Vinay Patil,1991-11-23,1,6,0,2003-07-07
410,1,14,10,3,KGID100409,Harish Devaraj,1980-10-19,1,4,0,2022-06-14
411,1,14,10,3,KGID100410,Girish Desai,1998-01-12,1,2,0,2021-01-02
412,1,14,11,3,KGID100411,Ravi Gowda,1994-04-18,1,6,0,2002-05-25
413,1,14,11,3,KGID100412,Manjunath Hegde,1988-01-20,1,7,0,2019-05-04
414,1,14,11,3,KGID100413,Nagaraj Devaraj,1976-11-21,1,3,0,2020-07-26
415,1,14,11,3,KGID100414,Manjunath Hiremath,1975-11-06,1,1,0,2003-10-26
416,1,14,12,3,KGID100415,Harish Reddy,1999-05-27,1,7,0,2012-09-17
417,1,14,12,3,KGID100416,Shobha Kumar,1990-09-20,2,7,0,2021-11-12
418,1,14,12,3,KGID100417,Vinay Patil,1991-08-01,1,4,0,2019-08-30
419,1,14,12,3,KGID100418,Umesh Devaraj,1985-03-05,1,4,0,2014-12-22
420,1,14,12,3,KGID100419,Raghavendra Naik,1988-10-05,1,4,0,2000-06-21
421,1,14,12,3,KGID100420,Shwetha Gowda,2001-09-05,2,6,0,2008-11-30
422,1,14,12,3,KGID100421,Roopa Jadhav,2000-06-22,2,3,0,2005-06-05
423,1,14,12,3,KGID100422,Manjunath Gowda,1980-12-05,1,5,0,2023-03-08
424,1,14,12,3,KGID100423,Harish Hiremath,2003-06-17,1,7,0,2007-08-13
425,1,14,12,3,KGID100424,Anand Kamath,1992-11-27,1,3,0,2003-04-08
426,1,14,12,3,KGID100425,Rajesh Reddy,1995-11-29,1,6,0,2007-09-24
427,1,14,12,3,KGID100426,Raghavendra Achar,1984-02-13,1,4,0,2002-12-05
428,1,14,12,3,KGID100427,Srinivas Kamath,2002-05-29,1,1,0,2020-05-15
429,1,15,8,2,KGID100428,Kiran Gowda,1995-01-02,1,3,0,2001-10-29
430,1,15,9,1,KGID100429,Naveen Bhat,1988-04-17,1,3,0,2007-08-27
431,1,15,9,1,KGID100430,Rajesh Achar,1991-11-10,1,5,0,2023-07-15
432,1,15,10,3,KGID100431,Yogesh Kulkarni,1992-01-10,1,6,0,2005-11-28
433,1,15,10,3,KGID100432,Vani Kumar,1982-10-18,2,2,0,2012-10-16
434,1,15,11,3,KGID100433,Santosh Naik,1986-01-09,1,8,0,2022-12-27
435,1,15,11,3,KGID100434,Anand Achar,1997-10-08,1,4,0,1996-12-21
436,1,15,11,3,KGID100435,Gopal Bhat,1988-07-30,1,2,0,2015-11-26
437,1,15,11,3,KGID100436,Suresh Poojary,2000-10-07,1,2,0,2016-04-14
438,1,15,11,3,KGID100437,Anand Kulkarni,1992-08-02,1,1,0,2013-11-21
439,1,15,11,3,KGID100438,Manoj Kamath,1992-03-26,1,4,0,1998-08-06
440,1,15,11,3,KGID100439,Manoj Jadhav,1983-05-04,1,4,0,1999-09-30
441,1,15,12,3,KGID100440,Roopa Gowda,1991-12-28,2,6,1,2016-04-01
442,1,15,12,3,KGID100441,Kavya Shetty,1983-07-03,2,4,0,2000-08-03
443,1,15,12,3,KGID100442,Manjunath Naik,2003-10-26,1,4,0,2001-08-17
444,1,15,12,3,KGID100443,Ramesh Patil,1988-06-12,1,2,0,2001-07-01
445,1,15,12,3,KGID100444,Suresh Achar,1984-06-23,1,3,0,2021-03-18
446,1,15,12,3,KGID100445,Shivakumar Kulkarni,1996-07-30,1,5,0,2011-07-22
447,1,15,12,3,KGID100446,Basavaraj Kumar,1998-10-30,1,3,0,2005-11-12
448,1,15,12,3,KGID100447,Nagaraj Shetty,1994-06-14,1,8,0,2020-04-03
449,1,15,12,3,KGID100448,Manjula Kamath,1996-11-07,2,1,0,2021-10-14
450,1,15,12,3,KGID100449,Nagaraj Poojary,1994-10-25,1,1,0,2021-08-28
451,1,15,12,3,KGID100450,Nagaveni Jadhav,1996-10-10,2,4,0,2023-06-09
452,1,15,12,3,KGID100451,Suresh Hegde,2001-10-27,1,3,0,2020-12-27
453,1,16,9,2,KGID100452,Sowmya Bhandari,1986-01-24,2,5,0,2003-11-25
454,1,16,9,1,KGID100453,Nagaveni Reddy,1997-12-27,2,2,0,2021-09-23
455,1,16,9,1,KGID100454,Suresh Rao,1989-11-08,1,7,0,2022-05-11
456,1,16,10,3,KGID100455,Dinesh Achar,1988-04-30,1,3,0,2023-06-21
457,1,16,10,3,KGID100456,Krishna Reddy,1995-08-21,1,1,0,2015-05-21
458,1,16,11,3,KGID100457,Yogesh Achar,1982-09-08,1,8,0,2003-08-09
459,1,16,11,3,KGID100458,Pushpa Hiremath,1993-06-26,2,4,0,2019-06-03
460,1,16,11,3,KGID100459,Chandrashekar Bhat,1976-04-09,1,8,0,1998-12-30
461,1,16,11,3,KGID100460,Shivakumar Poojary,1986-07-18,1,5,0,2005-04-24
462,1,16,12,3,KGID100461,Vani Naik,1994-03-09,2,8,0,2016-12-19
463,1,16,12,3,KGID100462,Prakash Hegde,1980-03-18,1,4,0,2016-10-14
464,1,16,12,3,KGID100463,Umesh Poojary,1981-12-14,1,6,0,2016-03-15
465,1,16,12,3,KGID100464,Rajesh Bhat,1999-10-09,1,1,0,2016-07-25
466,1,16,12,3,KGID100465,Gopal Shetty,1993-03-24,1,8,0,2005-10-26
467,1,16,12,3,KGID100466,Suresh Hegde,1999-05-01,1,4,0,2022-11-17
468,1,16,12,3,KGID100467,Rajesh Reddy,1990-01-09,1,6,0,2013-09-23
469,1,16,12,3,KGID100468,Gopal Reddy,1994-12-09,1,2,0,2023-10-19
470,1,16,12,3,KGID100469,Gopal Kumar,1993-12-02,1,6,0,2012-06-16
471,1,16,12,3,KGID100470,Pallavi Iyer,2000-10-18,2,3,0,2000-05-29
472,1,16,12,3,KGID100471,Radha Bhandari,1987-01-20,2,3,0,2004-07-08
473,1,16,12,3,KGID100472,Naveen Gowda,1981-01-24,1,7,0,2014-10-31
474,1,16,12,3,KGID100473,Srinivas Iyer,1980-03-27,1,4,0,2022-10-01
475,1,16,12,3,KGID100474,Geetha Hegde,2001-04-27,2,6,0,2019-07-18
476,1,16,12,3,KGID100475,Ramesh Gowda,1999-02-16,1,5,0,2021-07-15
477,1,16,12,3,KGID100476,Rajesh Kumar,1982-12-08,1,1,0,2012-08-26
478,1,17,9,2,KGID100477,Yogesh Poojary,1984-10-17,1,6,0,1995-06-12
479,1,17,8,2,KGID100478,Naveen Kulkarni,1982-03-22,1,2,0,2003-09-14
480,1,17,9,1,KGID100479,Vinay Kumar,1998-08-10,1,2,0,2023-07-23
481,1,17,10,3,KGID100480,Anand Patil,1988-10-19,1,6,0,2000-11-30
482,1,17,10,3,KGID100481,Mahesh Rao,1981-05-09,1,7,0,2001-12-23
483,1,17,10,3,KGID100482,Mahesh Jadhav,1997-07-22,1,5,0,2017-09-28
484,1,17,11,3,KGID100483,Chandrashekar Bhandari,1992-09-09,1,8,0,2020-12-08
485,1,17,11,3,KGID100484,Raghavendra Kamath,1991-01-08,1,8,0,2010-11-22
486,1,17,11,3,KGID100485,Manjunath Desai,2001-09-23,1,2,0,2018-08-07
487,1,17,11,3,KGID100486,Manjunath Jadhav,1989-05-13,1,7,0,2008-08-23
488,1,17,11,3,KGID100487,Suresh Nayak,1989-07-04,1,8,0,2018-05-20
489,1,17,12,3,KGID100488,Basavaraj Kumar,1997-08-23,1,2,0,2005-12-06
490,1,17,12,3,KGID100489,Anand Naik,1987-06-13,1,7,0,2005-09-12
491,1,17,12,3,KGID100490,Gopal Hegde,1991-04-10,1,8,0,2002-05-09
492,1,17,12,3,KGID100491,Krishna Hiremath,1992-12-22,1,3,0,2007-03-20
493,1,17,12,3,KGID100492,Girish Shetty,1980-05-27,1,3,0,2018-10-10
494,1,17,12,3,KGID100493,Sandeep Reddy,2002-01-22,1,5,0,2010-09-24
495,1,17,12,3,KGID100494,Anand Poojary,1981-12-08,1,6,0,2021-06-18
496,1,17,12,3,KGID100495,Vijay Achar,1988-05-20,1,2,0,2023-03-08
497,1,17,12,3,KGID100496,Kavya Kumar,2000-03-22,2,2,0,2005-03-14
498,1,17,12,3,KGID100497,Chandrashekar Desai,1987-07-18,1,8,0,2010-08-23
499,1,17,12,3,KGID100498,Sunita Poojary,1996-06-15,2,6,0,2019-06-12
500,1,17,12,3,KGID100499,Ravi Iyer,2003-05-08,1,5,0,2015-06-28
501,1,18,9,2,KGID100500,Basavaraj Devaraj,1975-01-28,1,8,0,2020-09-08
502,1,18,9,2,KGID100501,Girish Kulkarni,1989-06-10,1,4,0,2004-11-22
503,1,18,9,1,KGID100502,Sandeep Naik,1986-05-07,1,3,0,2007-06-29
504,1,18,10,3,KGID100503,Pradeep Hiremath,1978-04-28,1,1,0,2011-10-28
505,1,18,10,3,KGID100504,Ramesh Naik,1994-12-10,1,6,0,2016-12-18
506,1,18,11,3,KGID100505,Vijay Poojary,1993-07-04,1,2,0,1997-05-16
507,1,18,11,3,KGID100506,Naveen Desai,1994-07-02,1,6,0,2008-05-22
508,1,18,11,3,KGID100507,Raghavendra Gowda,1975-09-03,1,7,0,2000-11-22
509,1,18,11,3,KGID100508,Harish Hegde,1983-09-24,1,4,0,1996-09-17
510,1,18,11,3,KGID100509,Yogesh Reddy,1988-04-22,1,3,0,2023-12-29
511,1,18,11,3,KGID100510,Kiran Nayak,2001-09-14,1,7,0,2015-08-01
512,1,18,11,3,KGID100511,Ramesh Devaraj,1990-05-19,1,7,0,2015-09-15
513,1,18,12,3,KGID100512,Anand Kamath,2004-04-19,1,5,0,2002-06-30
514,1,18,12,3,KGID100513,Vani Iyer,2001-05-05,2,5,0,2021-07-14
515,1,18,12,3,KGID100514,Basavaraj Hiremath,1982-02-12,1,4,0,2014-09-30
516,1,18,12,3,KGID100515,Dinesh Reddy,1985-06-18,1,1,0,2002-07-28
517,1,18,12,3,KGID100516,Chandrashekar Naik,1995-08-29,1,4,0,2010-06-12
518,1,18,12,3,KGID100517,Harish Desai,1982-09-20,1,6,0,2002-04-09
519,1,18,12,3,KGID100518,Raghavendra Kumar,1999-02-05,1,8,0,2006-10-06
520,1,18,12,3,KGID100519,Harish Patil,1996-03-27,1,4,0,2018-07-16
521,1,18,12,3,KGID100520,Nagaraj Nayak,1981-08-07,1,5,0,2010-07-20
522,1,18,12,3,KGID100521,Gopal Kamath,2001-05-11,1,2,0,2022-03-10
523,1,18,12,3,KGID100522,Vijay Devaraj,1998-04-26,1,7,0,2020-06-21
524,1,19,8,2,KGID100523,Gopal Kulkarni,1993-09-28,1,3,0,2013-06-09
525,1,19,8,2,KGID100524,Shivakumar Naik,1995-05-04,1,1,0,2013-10-06
526,1,19,9,1,KGID100525,Pallavi Patil,1993-10-14,2,3,0,2005-10-17
527,1,19,10,3,KGID100526,Yogesh Poojary,1980-06-06,1,1,0,2011-05-31
528,1,19,10,3,KGID100527,Shwetha Shetty,1994-07-01,2,1,0,2023-07-22
529,1,19,11,3,KGID100528,Raghavendra Reddy,1981-09-06,1,2,0,2016-07-11
530,1,19,11,3,KGID100529,Sandeep Naik,1983-08-08,1,5,0,2018-12-01
531,1,19,11,3,KGID100530,Shivakumar Achar,1987-04-19,1,3,0,2004-04-13
532,1,19,11,3,KGID100531,Naveen Poojary,1986-07-11,1,1,0,1999-10-04
533,1,19,11,3,KGID100532,Gopal Hiremath,1978-11-06,1,3,0,2017-12-23
534,1,19,11,3,KGID100533,Chandrashekar Nayak,1979-02-13,1,1,0,1998-12-20
535,1,19,11,3,KGID100534,Suresh Kumar,2000-02-03,1,7,0,2020-12-23
536,1,19,11,3,KGID100535,Kiran Reddy,1998-04-02,1,4,0,2015-05-07
537,1,19,12,3,KGID100536,Kavya Hiremath,1985-01-06,2,5,0,2014-06-03
538,1,19,12,3,KGID100537,Vijay Kamath,1982-11-02,1,2,0,2010-11-13
539,1,19,12,3,KGID100538,Pradeep Nayak,2001-04-27,1,4,0,2017-09-23
540,1,19,12,3,KGID100539,Anand Desai,1991-08-11,1,4,0,2018-12-14
541,1,19,12,3,KGID100540,Ravi Patil,1989-07-24,1,2,0,2017-01-02
542,1,19,12,3,KGID100541,Pradeep Hiremath,1983-05-04,1,2,0,2019-11-18
543,1,19,12,3,KGID100542,Ramesh Devaraj,2001-08-28,1,5,0,2003-09-11
544,1,19,12,3,KGID100543,Nagaraj Iyer,2001-10-09,1,7,0,2022-08-07
545,1,19,12,3,KGID100544,Dinesh Rao,2001-12-14,1,6,0,2023-10-24
546,1,19,12,3,KGID100545,Nagaraj Iyer,1990-02-25,1,3,0,2015-11-18
547,1,19,12,3,KGID100546,Kiran Desai,1992-05-20,1,7,0,2015-06-21
548,1,19,12,3,KGID100547,Umesh Rao,1999-11-11,1,2,0,2019-12-04
549,1,19,12,3,KGID100548,Naveen Kamath,1986-05-08,1,7,0,2005-05-27
550,1,19,12,3,KGID100549,Yogesh Desai,1985-12-27,1,2,0,2002-11-02
551,1,19,12,3,KGID100550,Deepa Gowda,1990-12-17,2,4,0,2021-08-22
552,1,19,12,3,KGID100551,Kiran Kamath,1983-07-22,1,2,0,2007-04-14
553,1,19,12,3,KGID100552,Savitri Reddy,1981-09-06,2,1,0,2008-07-12
554,1,20,8,2,KGID100553,Umesh Rao,1981-05-16,1,2,0,1996-04-30
555,1,20,9,2,KGID100554,Vijay Hegde,1990-07-24,1,7,0,2015-12-10
556,1,20,9,1,KGID100555,Rajesh Bhandari,1992-11-29,1,8,0,2009-05-23
557,1,20,9,1,KGID100556,Yogesh Gowda,1984-05-27,1,2,0,2013-11-05
558,1,20,10,3,KGID100557,Sandeep Patil,1999-03-28,1,5,0,2007-01-06
559,1,20,10,3,KGID100558,Shivakumar Bhat,1983-09-28,1,1,0,2003-05-19
560,1,20,11,3,KGID100559,Kiran Bhat,1987-07-25,1,8,0,2006-05-09
561,1,20,11,3,KGID100560,Shivakumar Bhat,1977-02-09,1,5,0,2017-01-02
562,1,20,11,3,KGID100561,Krishna Rao,1990-01-15,1,8,0,2020-12-10
563,1,20,11,3,KGID100562,Srinivas Shetty,1979-06-17,1,4,0,2020-08-25
564,1,20,11,3,KGID100563,Kiran Iyer,1989-09-21,1,2,0,2009-09-30
565,1,20,11,3,KGID100564,Pradeep Kulkarni,2000-02-17,1,8,0,1997-11-06
566,1,20,12,3,KGID100565,Vijay Naik,1988-11-02,1,7,0,2009-01-03
567,1,20,12,3,KGID100566,Naveen Reddy,1989-04-24,1,2,0,2018-03-13
568,1,20,12,3,KGID100567,Krishna Poojary,1985-03-06,1,7,0,2013-04-21
569,1,20,12,3,KGID100568,Shivakumar Devaraj,1982-09-06,1,8,0,2015-06-15
570,1,20,12,3,KGID100569,Raghavendra Jadhav,2000-06-09,1,6,0,2004-04-19
571,1,20,12,3,KGID100570,Girish Kamath,1987-02-21,1,5,0,2017-09-23
572,1,20,12,3,KGID100571,Vijay Jadhav,1983-11-05,1,6,0,2001-10-08
573,1,20,12,3,KGID100572,Gopal Bhandari,1980-07-15,1,7,0,2006-05-06
574,1,20,12,3,KGID100573,Vijay Kumar,1987-08-17,1,1,0,2010-12-30
575,1,20,12,3,KGID100574,Vinay Rao,2003-01-28,1,5,0,2022-09-22
576,1,20,12,3,KGID100575,Girish Jadhav,2000-12-06,1,1,0,2001-08-09
577,1,20,12,3,KGID100576,Umesh Hegde,1990-11-18,1,7,0,2004-03-25
578,1,21,9,2,KGID100577,Chandrashekar Achar,1975-02-07,1,6,0,2022-06-21
579,1,21,8,2,KGID100578,Sandeep Hegde,1997-09-01,1,6,0,2017-05-22
580,1,21,9,1,KGID100579,Raghavendra Kulkarni,1982-03-09,1,3,0,2017-09-26
581,1,21,10,3,KGID100580,Prakash Poojary,1998-10-04,1,1,0,2018-04-15
582,1,21,10,3,KGID100581,Gopal Nayak,1983-08-29,1,1,0,2019-10-13
583,1,21,10,3,KGID100582,Lokesh Iyer,1978-10-25,1,1,0,2022-10-16
584,1,21,11,3,KGID100583,Yogesh Bhandari,1981-03-02,1,6,0,1997-08-07
585,1,21,11,3,KGID100584,Naveen Hiremath,1979-08-03,1,2,0,2007-09-16
586,1,21,11,3,KGID100585,Chandrashekar Patil,1996-06-09,1,6,0,2006-04-07
587,1,21,11,3,KGID100586,Roopa Devaraj,1995-02-03,2,4,0,2013-07-19
588,1,21,11,3,KGID100587,Sandeep Gowda,1982-04-15,1,2,0,2008-03-24
589,1,21,12,3,KGID100588,Suresh Iyer,1990-09-08,1,7,0,2003-09-05
590,1,21,12,3,KGID100589,Manoj Devaraj,2001-06-23,1,1,0,2015-04-03
591,1,21,12,3,KGID100590,Ramesh Desai,1980-07-04,1,1,0,2007-04-21
592,1,21,12,3,KGID100591,Manjunath Kumar,1984-10-04,1,3,0,2013-04-16
593,1,21,12,3,KGID100592,Harish Patil,1980-04-11,1,4,0,2007-01-03
594,1,21,12,3,KGID100593,Sandeep Kumar,1980-09-24,1,4,0,2002-06-04
595,1,21,12,3,KGID100594,Shobha Gowda,1982-06-03,2,8,0,2003-12-02
596,1,21,12,3,KGID100595,Naveen Nayak,2003-11-23,1,2,0,2021-12-06
597,1,21,12,3,KGID100596,Ramesh Poojary,1997-08-28,1,7,0,2010-06-21
598,1,21,12,3,KGID100597,Ravi Kamath,1992-01-30,1,2,0,2020-04-04
599,1,21,12,3,KGID100598,Roopa Hiremath,1986-12-18,2,2,0,2001-12-01
600,1,21,12,3,KGID100599,Raghavendra Kulkarni,1983-08-10,1,7,0,2004-11-23
601,1,22,8,2,KGID100600,Basavaraj Poojary,1982-10-23,1,5,0,2006-09-16
602,1,22,8,2,KGID100601,Lakshmi Jadhav,1988-01-29,2,3,0,1995-07-02
603,1,22,9,1,KGID100602,Anand Jadhav,1999-03-20,1,2,0,2004-06-19
604,1,22,10,3,KGID100603,Krishna Hiremath,1977-07-20,1,3,0,2017-06-06
605,1,22,10,3,KGID100604,Girish Kumar,1993-02-27,1,3,0,1997-09-01
606,1,22,11,3,KGID100605,Ramesh Jadhav,1983-12-15,1,2,0,1996-04-02
607,1,22,11,3,KGID100606,Manoj Bhandari,1999-09-01,1,8,0,2020-09-23
