VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
699,2059,Zainab Jadhav,37,2,0
700,2060,Ramesh Nayak,53,1,0
701,2067,Prakash Naik,19,1,0
702,2068,Rekha Gowda,43,2,0
703,2069,Nirmala Kumar,59,2,0
704,2072,Yashoda D'Souza,47,2,0
705,2073,Shobha Rao,38,2,0
706,2076,Shobha Prabhu,20,2,0
707,2081,Radha Naik,33,2,0
708,2083,Ganesh Fernandes,57,1,0
709,2085,Girish Iyer,19,1,0
710,2087,Lakshmi Jadhav,45,2,0
711,2091,Harish Hiremath,95,1,0
712,2093,Shivakumar Rao,55,1,0
713,2094,Raghavendra Reddy,42,1,0
714,2095,Anand Khan,45,1,0
715,2098,Sowmya Prabhu,67,2,0
716,2099,Ashok Reddy,33,1,0
717,2102,Vani Devaraj,26,2,0
718,2106,Pushpa Poojary,45,2,0
719,2107,Anthony Achar,43,1,0
720,2113,Halappa Kamath,36,1,0
721,2114,Zainab Nayak,33,2,0
722,2115,Bhagya Khan,71,2,0
723,2119,Nandini Naik,18,2,0
724,2120,Vani Bhat,21,2,0
725,2125,Rekha Naidu,64,2,0
726,2128,Radha Reddy,33,2,0
727,2130,Rajesh Devaraj,70,1,0
728,2134,Lakshmi Urs,44,2,0
729,2135,Deepa Bhandari,15,2,0
730,2137,Harish Reddy,42,1,0
731,2137,Ramesh Naik,15,1,0
732,2137,Muniraju Pinto,31,1,0
733,2139,Chandrashekar Poojary,22,1,0
734,2141,Jayashree D'Souza,31,2,0
735,2144,Girish Kumar,40,1,0
736,2152,Nandini Desai,66,2,0
737,2153,Jayashree Iyer,27,2,0
738,2154,Sowmya Kulkarni,28,2,0
739,2158,Bhagya Pinto,34,2,0
740,2159,Nandini Bhat,17,2,0
741,2165,Sunita Bhat,52,2,0
742,2168,Mary Bhandari,20,2,0
743,2169,Pushpa Reddy,34,2,0
744,2170,Yashoda Bhandari,44,2,0
745,2181,Imran Hiremath,48,1,0
746,2182,Ibrahim Nayak,51,1,0
747,2183,Vijay Naidu,42,1,0
748,2186,Ramesh Prabhu,28,1,0
749,2187,Shwetha D'Souza,71,2,0
750,2192,Nirmala Pinto,74,2,0
751,2193,Umesh Desai,49,1,0
752,2198,Santosh Kamath,23,1,0
753,2200,Zainab Nayak,13,2,0
754,2201,Bhagya Desai,41,2,0
755,2204,Zainab Naidu,35,2,0
756,2212,Yusuf Rao,45,1,0
757,2213,Anitha Bhandari,24,2,0
758,2217,Geetha Devaraj,21,2,0
759,2222,Abdul Reddy,61,1,0
760,2223,Bhagya Patil,61,2,0
761,2225,Channabasappa Kulkarni,18,1,0
762,2226,Srinivas Pinto,43,1,0
763,2227,Ashok Devaraj,17,1,0
764,2239,Yogesh Kamath,40,1,0
765,2241,Anitha Devaraj,40,2,0
766,2242,Ramesh Poojary,35,1,0
767,2245,Ayesha Poojary,12,2,0
768,2248,Shobha Jadhav,11,2,0
769,2256,Fathima Bhandari,35,2,0
770,2258,Fathima Kumar,24,2,0
771,2263,Muniraju Patil,29,1,0
772,2264,Sheela Khan,23,2,0
773,2271,Nandini Kumar,49,2,0
774,2281,Umesh Gowda,26,1,0
775,2283,Roopa Nayak,29,2,0
776,2287,Anitha Hiremath,33,2,0
777,2288,Anitha Nayak,71,2,0
778,2290,Radha Naik,80,2,0
779,2295,Pradeep Kulkarni,10,1,0
780,2296,Vinay Devaraj,46,1,0
781,2299,Fathima Pinto,53,2,0
782,2301,Mahesh Rao,21,1,0
783,2303,Ayesha Khan,30,2,0
784,2306,Sunita Iyer,24,2,0
785,2312,Deepak Hegde,64,1,0
786,2313,Sunita Nayak,21,2,0
787,2315,Sunita Devaraj,35,2,0
788,2317,Savitri Hegde,38,2,0
789,2322,Deepa Urs,18,2,0
790,2323,Arjun Bhandari,50,1,0
791,2326,Abdul Naidu,21,1,0
792,2328,Sowmya Urs,41,2,0
793,2334,Byrappa Rao,20,1,0
794,2339,Vijay Rao,77,1,0
795,2342,Kavya Bhat,71,2,0
796,2343,Bhagya Bhandari,62,2,0
797,2344,Jayashree Reddy,28,2,0
798,2345,Sowmya Setty,46,2,0
799,2348,Rekha Kumar,60,2,0
800,2349,Karan Rao,18,1,0
801,2350,Roopa Reddy,18,2,0
802,2354,Raghavendra Bhat,50,1,0
803,2360,Shobha Hiremath,26,2,0
804,2362,Sunita Gowda,19,2,0
805,2366,Ganesh Patil,69,1,0
806,2367,Kamala D'Souza,20,2,0
807,2371,Manjunath Kamath,57,1,0
808,2374,Manjula Hegde,67,2,0
809,2383,Nandini Reddy,37,2,0
810,2384,Bhagya Rao,11,2,0
811,2385,Sowmya Hiremath,28,2,0
812,2386,Arjun Devaraj,32,1,0
813,2388,Jayashree Jadhav,22,2,0
814,2396,Geetha Fernandes,17,2,0
815,2401,Zainab Iyer,82,2,0
816,2411,Sunita Jadhav,40,2,0
817,2412,Mary Bhat,32,2,0
818,2413,Rekha Urs,64,2,0
819,2416,Kamala Khan,24,2,0
820,2417,Channabasappa Pinto,11,1,0
821,2421,Nandini Gowda,37,2,0
822,2425,Ratna Naidu,59,2,0
823,2429,Halappa Achar,23,1,0
824,2430,Zainab Urs,20,2,0
825,2431,Radha Jadhav,51,2,0
826,2432,Zainab Bhandari,8,2,0
827,2435,Srinivas Kamath,40,1,0
828,2438,Ramesh Urs,10,1,0
829,2441,Naveen Reddy,18,1,0
830,2443,Pradeep Rao,39,1,0
831,2444,Sheela Naik,55,2,0
832,2446,Suresh Desai,68,1,0
833,2448,Pradeep Naidu,32,1,0
834,2459,Ratna Rao,19,2,0
835,2460,Bhagya Sheikh,45,2,0
836,2468,Shobha Iyer,42,2,0
837,2469,Byrappa Pinto,30,1,0
838,2478,Pallavi Naik,51,2,0
839,2479,Srinivas Fernandes,35,1,0
840,2482,Nagaveni Desai,15,2,0
841,2486,Rekha Khan,16,2,0
842,2488,Savitri D'Souza,30,2,0
843,2489,Ayesha Reddy,42,2,0
844,2490,Vinay Iyer,12,1,0
845,2492,Ravi Naidu,43,1,0
846,2494,John Nayak,22,1,0
847,2510,Jayashree Fernandes,48,2,0
848,2514,Vani Jadhav,45,2,0
849,2516,Naveen Fernandes,42,1,0
850,2516,Abdul Kumar,32,1,0
851,2518,Mary Kumar,79,2,0
852,2522,Manoj Urs,19,1,0
853,2526,Rekha Khan,26,2,0
854,2529,Channabasappa Nayak,33,1,0
855,2535,Vani Reddy,34,2,0
856,2546,Yashoda Devaraj,47,2,0
857,2546,Srinivas Patil,29,1,0
858,2546,Halappa Reddy,18,1,0
859,2550,Sowmya Poojary,25,2,0
860,2553,Deepa Kulkarni,44,2,0
861,2556,Basavaraj Nayak,59,1,0
862,2557,Bhagya Achar,56,2,0
863,2558,Kamala Gowda,40,2,0
864,2559,Manoj Jadhav,33,1,0
865,2560,Muniraju Naik,54,1,0
866,2565,Manjula Patil,58,2,0
867,2566,Geetha Achar,38,2,0
868,2567,Shobha Naik,58,2,0
869,2573,Naveen Devaraj,27,1,0
870,2574,Puttaswamy Bhandari,48,1,0
871,2577,Lokesh D'Souza,42,1,0
872,2578,Nandini Achar,8,2,0
873,2582,Zainab Urs,21,2,0
874,2583,Manjula Naik,3,2,0
875,2584,Deepa Fernandes,14,2,0
876,2587,Sheela Khan,54,2,0
877,2589,Ayesha Fernandes,68,2,0
878,2591,Dinesh Pinto,38,1,0
879,2592,Rekha Hiremath,58,2,0
880,2593,Anitha Reddy,36,2,0
881,2594,Sowmya Kumar,43,2,0
882,2596,Suresh Khan,38,1,0
883,2598,Halappa Fernandes,41,1,0
884,2600,Fathima Bhat,19,2,0
885,2606,Savitri Setty,75,3,0
886,2609,Santosh Nayak,23,1,0
887,2611,Imran Patil,77,1,0
888,2617,Santosh Urs,54,1,0
889,2619,Roopa Kulkarni,83,2,0
890,2630,Chandrashekar Bhandari,21,1,0
891,2633,Roopa Reddy,95,2,0
892,2637,Ganesh D'Souza,45,1,0
893,2637,Shobha Sheikh,14,2,0
894,2637,Muniraju Nayak,26,1,0
895,2639,Lakshmi Iyer,52,2,0
896,2640,Ramesh Reddy,32,1,0
897,2641,Shobha Hiremath,35,2,0
898,2644,Manjula Kamath,50,2,0
899,2645,Shobha Reddy,26,2,0
900,2648,Nagaraj Urs,37,1,0
901,2650,Arjun D'Souza,59,1,0
902,2651,Naveen Gowda,65,1,0
903,2654,Manjunath Kumar,27,1,0
904,2656,Arjun Setty,27,1,0
905,2657,Krishna Kumar,36,1,0
906,2659,Nandini Naidu,37,2,0
907,2662,Savitri Prabhu,41,2,0
908,2667,Nirmala Pinto,44,2,0
909,2674,Ganesh Bhandari,15,1,0
910,2675,Nagaveni Pinto,22,2,0
911,2677,Sandeep Pinto,23,1,0
912,2678,Radha Reddy,25,2,0
913,2679,Ramesh Sheikh,23,1,0
914,2684,Suresh Kamath,28,1,0
915,2685,Zainab Nayak,59,2,0
916,2688,Vinay Kamath,65,1,0
917,2699,Chandrashekar Setty,39,1,0
918,2702,Nirmala Khan,28,2,0
919,2703,Gopal Naik,32,1,0
920,2706,Suresh Bhandari,29,1,0
921,2708,Shivakumar Bhat,83,1,0
922,2709,Naveen Hiremath,25,1,0
923,2710,Sheela Reddy,5,2,0
924,2721,Sheela Iyer,35,2,0
925,2725,Savitri Fernandes,46,2,0
926,2730,Girish Naik,29,1,0
927,2731,Vani Hiremath,48,2,0
928,2733,Vani Sheikh,40,2,0
929,2735,Shobha Pinto,33,2,0
930,2742,Vijay D'Souza,44,1,0
931,2747,Kamala Jadhav,41,2,0
932,2748,Basavaraj Devaraj,62,1,0
933,2749,Savitri Kamath,34,2,0
934,2751,Shwetha Setty,37,2,0
935,2757,Sheela Desai,20,2,0
936,2764,Nandini Hiremath,40,2,0
937,2767,Anitha Rao,23,2,0
938,2768,Sunita Fernandes,36,2,0
939,2771,Santosh Hiremath,34,1,0
940,2778,Savitri Hegde,23,2,0
941,2779,Nandini Hegde,43,2,0
942,2782,Lokesh Jadhav,59,1,0
943,2789,Yusuf Prabhu,18,1,0
944,2791,Pallavi Bhat,31,2,0
945,2793,Vinay Shetty,22,1,0
946,2796,Pallavi Shetty,46,2,0
947,2797,Pradeep Jadhav,61,1,0
948,2799,Radha Setty,14,2,0
949,2800,Ayesha Reddy,40,2,0
950,2801,Suresh Kumar,32,1,0
951,2803,Geetha Kamath,31,2,0
952,2804,Lokesh Desai,64,1,0
953,2806,Anthony Achar,36,1,0
954,2808,Byrappa Urs,75,1,0
955,2813,Deepa Sheikh,16,2,0
956,2817,Pallavi Reddy,15,2,0
957,2818,Kamala Urs,17,2,0
958,2819,Manjunath Poojary,42,1,0
959,2821,Bhagya Naidu,25,2,0
960,2823,Salman Kumar,18,1,0
961,2824,Deepa Naik,18,2,0
962,2826,Sunita Kulkarni,65,2,0
963,2827,Pallavi Prabhu,36,2,0
964,2828,Zainab Hegde,11,2,0
965,2832,Mary Kamath,29,2,0
966,2836,Deepa Fernandes,63,2,0
967,2838,Manjula Bhandari,19,2,0
968,2843,Rajesh Bhandari,51,1,0
969,2846,Geetha Poojary,23,2,0
970,2846,Jayashree Setty,44,2,0
971,2846,Geetha Nayak,51,2,0
972,2854,Ravi Hegde,78,1,0
973,2861,Anitha Prabhu,43,2,0
974,2864,Lakshmi Fernandes,31,2,0
975,2865,Nirmala Khan,69,2,0
976,2868,Nagaraj D'Souza,48,1,0
977,2874,Nagaveni Hegde,60,2,0
978,2875,Pushpa Setty,37,2,0
979,2876,Vinay Fernandes,55,1,0
980,2877,Ayesha Naidu,37,2,0
981,2879,Savitri Hegde,54,2,0
982,2883,Krishna Khan,34,1,0
983,2887,Pushpa Setty,58,2,0
984,2891,Anthony Khan,75,1,0
985,2893,Zainab Naik,64,2,0
986,2895,Basavaraj Urs,62,1,0
987,2896,Yogesh Urs,13,1,0
988,2897,Roopa Rao,83,2,0
989,2898,Yogesh Patil,56,1,0
990,2900,Pallavi Pinto,10,2,0
991,2903,Deepa Achar,35,2,0
992,2904,Vinay Devaraj,31,1,0
993,2906,Rajesh Setty,45,1,0
994,2907,Jayashree Reddy,67,2,0
995,2910,Nandini D'Souza,35,2,0
996,2915,Girish Gowda,90,1,0
997,2916,Ayesha Bhat,46,2,0
998,2924,Jayashree D'Souza,38,2,0
999,2930,Nandini Devaraj,54,2,0
1000,2931,Lakshmi Poojary,12,2,0
1001,2936,Basavaraj Setty,67,1,0
1002,2939,Mary Khan,64,2,0
1003,2943,Anitha Shetty,59,2,0
1004,2944,Radha Jadhav,46,2,0
1005,2948,Salman Fernandes,86,1,0
1006,2949,Raghavendra Poojary,47,1,0
1007,2952,Joseph Kumar,38,1,0
1008,2954,Xavier Setty,60,1,0
1009,2956,Yashoda Nayak,74,2,0
1010,2958,Chandrashekar Kumar,21,1,0
1011,2961,Lakshmi D'Souza,35,2,0
1012,2962,Arjun Rao,34,1,0
1013,2966,Pushpa Naidu,4,2,0
1014,2968,Zainab Achar,52,2,0
1015,2973,Mahesh Reddy,16,1,0
1016,2977,Pushpa Reddy,42,2,0
1017,2980,Zainab Hiremath,35,2,0
1018,2983,Bhagya Hiremath,42,2,0
1019,2988,Jayashree Jadhav,57,2,0
1020,2990,Geetha Devaraj,91,2,0
1021,2997,Anitha Reddy,33,2,0
1022,3002,Channabasappa Shetty,42,1,0
1023,3004,Ibrahim Devaraj,71,1,0
1024,3011,Santosh Iyer,63,1,0
1025,3014,Dinesh Pinto,7,1,0
1026,3015,Manjunath Jadhav,20,1,0
1027,3018,Yashoda Desai,54,2,0
1028,3020,Pallavi Hiremath,60,2,0
1029,3023,Muniraju Poojary,37,1,0
1030,3026,Deepak Setty,72,1,0
1031,3027,Shobha Poojary,66,2,0
1032,3028,Ravi Khan,31,1,0
1033,3029,Ayesha Kamath,35,2,0
1034,3032,Shivakumar Desai,15,1,0
1035,3033,Abdul Desai,43,1,0
1036,3034,Xavier Kumar,56,1,0
1037,3035,Fathima Kumar,30,2,0
1038,3039,Ramesh Prabhu,23,1,0
1039,3040,Manjula D'Souza,73,2,0
1040,3042,Pallavi Kulkarni,11,2,0
1041,3046,Yogesh Sheikh,62,1,0
1042,3047,Manoj Desai,39,1,1
1043,3048,Deepa Desai,51,2,0
1044,3053,Fathima Achar,27,2,0
1045,3055,Dinesh Jadhav,22,1,0
1046,3057,Shwetha Sheikh,25,2,0
1047,3059,Jayashree Pinto,16,2,0
1048,3060,Lakshmi Iyer,14,2,0
1049,3061,Yashoda Khan,40,2,0
1050,3064,Ramesh Kulkarni,25,1,0
1051,3065,Salman Iyer,44,1,0
1052,3069,Vinay Bhandari,93,1,0
1053,3074,Pushpa Sheikh,15,2,0
1054,3077,Pallavi Sheikh,21,2,0
1055,3079,Shobha Gowda,38,2,0
1056,3080,Savitri Pinto,31,2,0
1057,3084,Pallavi Kamath,29,2,0
1058,3089,Kavya Jadhav,11,2,0
1059,3090,Pradeep Urs,20,1,0
1060,3092,Sheela Kumar,32,2,0
1061,3094,Manjula Rao,48,2,0
1062,3099,Salman Hiremath,52,1,0
1063,3101,Zainab Devaraj,14,2,0
1064,3118,Rekha Poojary,26,2,0
1065,3119,Kamala Setty,35,2,0
1066,3120,Ravi Bhat,40,1,0
1067,3125,Jayashree Achar,27,2,0
1068,3126,Sunita Poojary,17,2,0
1069,3128,Mary Iyer,33,2,0
1070,3130,Deepa Prabhu,29,2,0
1071,3131,Raghavendra Reddy,81,1,0
1072,3137,Channabasappa Kamath,39,1,0
1073,3139,Kamala Rao,32,2,0
1074,3141,Yashoda Khan,33,2,0
1075,3144,Bhagya Setty,36,2,0
1076,3147,Deepa Bhandari,28,2,0
1077,3151,Zainab Khan,40,2,0
1078,3163,Ayesha Poojary,21,2,0
1079,3164,Channabasappa Reddy,40,1,0
1080,3166,Anitha Naik,51,2,0
1081,3171,Vinay Devaraj,44,1,0
1082,3178,Roopa Nayak,65,2,0
1083,3182,Ashok Desai,49,1,0
1084,3183,Zainab Hegde,26,2,0
1085,3186,Jayashree Prabhu,17,2,0
1086,3197,Shwetha Devaraj,32,2,0
1087,3198,Sheela Shetty,46,2,0
1088,3200,Yashoda D'Souza,19,2,0
1089,3204,Naveen Kamath,22,1,0
1090,3206,Bhagya Bhandari,34,2,0
1091,3207,Halappa Jadhav,27,1,0
1092,3209,Bhagya Patil,70,2,0
1093,3213,Krishna Prabhu,23,1,0
1094,3215,Mary Patil,56,2,0
1095,3216,Channabasappa Setty,36,1,0
1096,3217,Deepak Prabhu,48,1,0
1097,3218,Fathima Patil,39,2,0
1098,3225,Mary Desai,29,2,0
1099,3226,Lokesh Urs,54,1,0
1100,3227,Vijay Shetty,18,1,0
1101,3228,Sandeep Bhat,29,1,0
1102,3229,Sheela Patil,38,2,0
1103,3232,Yashoda Pinto,12,2,0
1104,3236,Byrappa Rao,57,1,0
1105,3237,Pushpa Desai,35,2,0
1106,3238,Sheela Khan,61,2,0
1107,3241,Nandini Khan,49,2,0
1108,3242,Deepak Shetty,15,1,0
1109,3244,Pallavi Bhandari,21,2,0
1110,3246,Shobha Rao,40,2,0
1111,3248,Anand Bhandari,28,1,0
1112,3257,Zainab Reddy,26,2,0
1113,3261,Channabasappa Prabhu,17,1,0
1114,3264,Pallavi Achar,45,2,0
1115,3265,Imran Nayak,31,1,0
1116,3267,Lakshmi Desai,93,2,0
1117,3269,Channabasappa Iyer,25,1,0
1118,3270,Kiran Kamath,14,1,0
1119,3271,Sunita Reddy,38,2,0
1120,3273,Shobha D'Souza,44,2,0
1121,3275,Krishna Gowda,32,1,0
1122,3283,Shivakumar Pinto,37,1,0
1123,3284,Shwetha Shetty,60,2,0
1124,3286,Anitha Jadhav,28,2,0
1125,3290,Pushpa Kulkarni,58,2,0
1126,3291,Ratna Rao,32,2,0
1127,3294,Vani Hegde,25,2,0
1128,3301,Vani Kulkarni,58,2,0
1129,3302,Pushpa Bhat,41,2,0
1130,3305,Ayesha Rao,34,2,0
1131,3308,Shivakumar Gowda,61,1,0
1132,3310,Nagaveni Sheikh,32,2,0
1133,3311,Rajesh Kulkarni,47,1,0
1134,3313,Sunita Devaraj,61,2,0
1135,3314,Basavaraj Setty,17,1,0
1136,3315,Mary Desai,53,2,0
1137,3318,Roopa Poojary,56,2,0
1138,3319,Nagaveni Naidu,10,2,0
1139,3319,Halappa Naik,19,1,0
1140,3321,Deepa Iyer,28,2,0
1141,3322,Sheela Fernandes,58,2,0
1142,3323,Savitri Iyer,55,2,0
1143,3324,Jayashree Nayak,10,2,0
1144,3325,Pallavi Jadhav,58,2,0
1145,3331,Sowmya Devaraj,42,2,0
1146,3336,Fathima Kamath,17,2,0
1147,3337,Zainab Bhandari,17,2,0
1148,3341,Prakash Hegde,68,1,0
1149,3344,Raghavendra Jadhav,58,1,0
1150,3359,Suresh Gowda,28,1,1
1151,3367,Deepa Patil,15,2,0
1152,3369,Fathima Nayak,48,2,0
1153,3371,Kamala D'Souza,45,2,0
1154,3373,Pushpa Poojary,52,2,0
1155,3374,Rajesh Poojary,29,1,0
1156,3377,Kiran Pinto,57,1,0
1157,3378,Arjun Pinto,48,1,0
1158,3382,Bhagya D'Souza,32,2,0
1159,3386,Bhagya Urs,10,2,0
1160,3387,Nirmala Urs,40,2,0
1161,3390,Karan Bhandari,21,1,0
1162,3393,Vani Naidu,35,2,0
1163,3397,Vijay Kamath,49,1,0
1164,3398,Xavier D'Souza,59,1,0
1165,3400,Santosh Bhandari,63,1,0
1166,3403,Nandini Shetty,50,2,0
1167,3405,Girish Kumar,49,1,0
1168,3406,Bhagya Prabhu,67,2,0
1169,3410,Prakash Bhandari,33,1,0
1170,3411,Kavya Setty,34,2,0
1171,3413,Kiran Setty,36,1,0
1172,3417,Ayesha Poojary,35,2,0
1173,3418,Roopa Patil,19,2,0
1174,3430,Muniraju Setty,47,1,0
1175,3433,Yashoda Naik,44,2,0
1176,3435,Yashoda Nayak,41,2,0
1177,3437,Abdul Gowda,32,1,0
1178,3441,Halappa Achar,24,1,0
1179,3444,Roopa Reddy,82,2,0
1180,3457,Vijay Iyer,19,1,0
1181,3460,Savitri Devaraj,64,2,0
1182,3464,Karan Achar,35,1,0
1183,3466,Savitri Pinto,85,2,0
1184,3471,Naveen Pinto,33,1,1
1185,3473,Bhagya Desai,19,2,0
1186,3476,Savitri Poojary,16,2,0
1187,3479,Manjula Rao,20,3,0
1188,3480,Fathima Reddy,18,2,0
1189,3486,Pallavi Nayak,52,2,0
1190,3487,Mary Fernandes,32,2,0
1191,3488,Muniraju Kulkarni,33,1,0
1192,3488,Jayashree Khan,8,2,0
1193,3488,Manoj Setty,26,1,0
1194,3489,Savitri Jadhav,40,2,0
1195,3492,Ayesha Nayak,26,2,0
1196,3496,Lakshmi Rao,86,2,0
1197,3497,Kiran Prabhu,18,1,0
1198,3498,Fathima Bhat,94,2,0
1199,3500,Kamala Kamath,48,2,0
1200,3503,Ratna Bhat,34,2,0
1201,3506,Yashoda Kulkarni,70,2,0
1202,3508,Ayesha Hegde,21,2,0
1203,3509,Anthony Urs,42,1,0
1204,3510,Pallavi Jadhav,41,2,0
1205,3513,Ratna Poojary,23,2,0
1206,3515,Sunita Pinto,55,2,0
1207,3519,Deepa Reddy,35,2,0
1208,3522,Shivakumar Prabhu,20,1,0
1209,3523,Shwetha Kulkarni,14,2,0
1210,3530,Muniraju Reddy,57,1,0
1211,3531,Manjunath Fernandes,30,1,0
1212,3536,Sheela Urs,25,2,0
1213,3538,Muniraju Kumar,60,1,0
1214,3544,Manjula Reddy,17,2,0
1215,3549,Yogesh Reddy,22,1,0
1216,3550,Karan Bhandari,39,1,0
1217,3554,Manjula Achar,20,2,0
1218,3559,Shobha Kulkarni,35,2,0
1219,3560,Vijay Bhandari,38,1,0
1220,3561,Zainab Urs,48,2,0
1221,3567,Byrappa Sheikh,41,1,0
1222,3569,Yashoda Patil,48,2,0
1223,3570,Krishna Desai,11,1,0
1224,3572,Abdul Achar,35,1,0
1225,3574,Pradeep Hiremath,40,1,0
1226,3577,Joseph D'Souza,13,1,0
1227,3579,Srinivas Rao,34,1,0
1228,3581,Ayesha Fernandes,39,2,0
1229,3587,Gopal Hegde,32,1,0
1230,3590,Nagaveni Pinto,54,2,0
1231,3598,Ramesh Sheikh,95,1,0
1232,3600,Ashok Jadhav,39,1,0
1233,3604,Dinesh Naidu,25,1,0
1234,3606,Pushpa Jadhav,21,2,0
1235,3607,Nagaveni Kumar,30,2,0
1236,3607,Mahesh Shetty,16,1,0
1237,3607,Savitri Jadhav,30,2,0
1238,3608,Vinay Bhandari,49,1,0
1239,3613,Ratna Shetty,31,2,0
1240,3615,Yashoda Kumar,13,2,0
1241,3618,Sowmya Iyer,24,2,0
1242,3618,Ratna Achar,40,2,0
1243,3618,Savitri Kulkarni,31,2,0
1244,3619,Yogesh Hiremath,57,1,0
1245,3620,Lakshmi Nayak,40,2,0
1246,3621,Nirmala Kumar,22,2,0
1247,3622,Vani Iyer,21,2,0
1248,3623,Fathima Jadhav,41,2,0
1249,3627,Yusuf Desai,37,1,0
1250,3631,Nandini Naidu,39,2,0
1251,3632,Lakshmi Desai,48,2,1
1252,3633,Nandini Hegde,34,2,0
1253,3637,Jayashree Prabhu,31,2,0
1254,3646,Rajesh Gowda,35,1,0
1255,3649,Gopal Fernandes,79,1,0
1256,3651,Jayashree Naidu,29,2,0
1257,3655,Nandini D'Souza,26,2,0
1258,3657,Roopa Iyer,13,2,0
1259,3659,Anand Bhat,61,1,1
1260,3660,Mahesh Iyer,80,1,0
1261,3667,Srinivas Naik,35,1,0
1262,3672,Yashoda Shetty,40,2,0
1263,3683,Lokesh Reddy,41,1,0
1264,3685,Geetha Khan,23,2,0
1265,3690,Yogesh Fernandes,41,1,0
1266,3690,Nagaraj Patil,19,1,0
1267,3695,Karan Achar,30,1,0
1268,3702,Fathima Poojary,31,2,0
1269,3703,Harish Khan,76,1,0
1270,3705,Yogesh Bhat,48,1,0
1271,3706,Puttaswamy Pinto,68,1,0
1272,3711,Yusuf D'Souza,28,1,0
1273,3714,Joseph Naidu,48,1,0
1274,3720,Kamala Kamath,47,2,0
1275,3728,Nandini Bhandari,36,2,0
1276,3732,Rekha Sheikh,33,2,0
1277,3737,Xavier Kumar,22,1,0
1278,3738,Santosh Bhat,29,1,0
1279,3738,Vani Pinto,53,2,0
1280,3739,Gopal Urs,35,1,0
1281,3742,Puttaswamy Devaraj,19,1,0
1282,3744,Yashoda Sheikh,26,2,0
1283,3745,Nagaveni Kulkarni,23,2,0
1284,3746,Fathima Fernandes,39,2,0
1285,3762,Deepa Nayak,18,2,0
1286,3763,Pradeep Setty,46,1,0
1287,3766,Nirmala Poojary,38,2,0
1288,3769,Kamala Nayak,24,2,0
1289,3771,Kavya Patil,16,2,0
1290,3774,Nirmala Urs,26,2,0
1291,3786,Xavier Naik,18,1,0
1292,3787,Lakshmi Patil,35,2,0
1293,3793,Sowmya Nayak,55,2,0
1294,3794,Xavier Fernandes,32,1,1
1295,3801,Shivakumar Naik,23,1,0
1296,3802,Nirmala Shetty,44,2,0
1297,3807,Mary Patil,50,2,0
1298,3809,Byrappa Iyer,46,1,0
1299,3819,Umesh Achar,20,1,0
1300,3821,Salman Hegde,60,1,0
1301,3824,Pallavi Kulkarni,80,2,0
1302,3826,Nagaveni Prabhu,16,2,0
1303,3828,Anthony Patil,28,1,0
1304,3829,Channabasappa Kamath,42,1,0
1305,3830,Ayesha Naik,79,2,0
1306,3831,Vinay Hiremath,88,1,0
1307,3833,Krishna Reddy,95,1,0
1308,3841,Sowmya Khan,30,2,0
1309,3842,Mary Bhandari,92,2,0
1310,3843,Vijay Devaraj,48,1,0
1311,3848,Kiran Bhandari,13,1,0
1312,3850,Bhagya Khan,83,2,0
1313,3852,Manjunath Setty,41,1,0
1314,3853,Byrappa Pinto,31,1,0
1315,3855,Fathima Shetty,69,2,0
1316,3856,Sheela Prabhu,54,2,0
1317,3858,Salman Kamath,17,1,0
1318,3859,Shobha Kamath,51,2,0
1319,3863,Geetha Achar,74,2,0
1320,3865,Kamala Jadhav,49,2,0
1321,3867,Sheela Shetty,41,2,0
1322,3868,Byrappa Naidu,50,1,0
1323,3869,Kamala Patil,33,2,0
1324,3873,Raghavendra Gowda,19,1,0
1325,3877,Ravi Setty,55,1,0
1326,3878,Kavya Rao,39,2,1
1327,3880,Rekha Nayak,42,2,0
1328,3883,Ayesha Shetty,22,2,0
1329,3894,Nagaveni Hegde,42,2,0
1330,3897,Jayashree Urs,49,2,0
1331,3900,Lakshmi Prabhu,32,2,0
1332,3904,Roopa Urs,30,2,0
1333,3905,Jayashree Pinto,89,2,0
1334,3907,Umesh Achar,41,1,0
1335,3908,Nandini Rao,32,2,0
1336,3912,Zainab Pinto,95,2,0
1337,3918,Rekha D'Souza,23,2,0
1338,3921,Karan Nayak,87,1,0
1339,3922,Lakshmi Kamath,21,2,0
1340,3928,Zainab Patil,22,2,0
1341,3930,Anitha Naik,51,2,0
1342,3932,Nagaveni Naidu,38,2,0
1343,3934,Nagaveni Setty,49,2,0
1344,3938,Sowmya Nayak,35,2,0
1345,3939,Nagaveni Kumar,35,2,0
1346,3946,Yashoda Reddy,94,2,0
1347,3947,Pallavi Sheikh,33,2,0
1348,3948,Pushpa Bhandari,13,2,0
1349,3953,Chandrashekar Bhat,19,1,0
1350,3953,Sheela Naik,17,2,0
1351,3958,Rajesh Urs,17,1,0
1352,3959,Gopal Iyer,32,1,0
1353,3960,Fathima Bhat,50,2,0
1354,3961,Prakash Khan,30,1,0
1355,3965,Lokesh Kamath,45,1,0
1356,3966,Jayashree Iyer,55,2,0
1357,3968,Sheela Poojary,34,2,0
1358,3970,Vinay Poojary,22,1,0
1359,3978,Lakshmi Bhandari,41,2,0
1360,3985,Suresh Hegde,76,1,0
1361,3990,Imran Khan,28,1,0
