ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
591,550,Puttaswamy Reddy,22,2,1,5,1
592,551,Abdul Nayak,9,2,1,3,1
593,552,Sandeep Poojary,18,1,1,3,1
594,552,Deepa Reddy,46,3,1,1,2
595,553,Ashok Desai,24,8,1,1,1
596,553,Deepak Shetty,25,5,1,7,1
597,554,Manjula Fernandes,42,4,1,2,2
598,555,Lokesh Reddy,29,3,1,3,1
599,556,Ashok Patil,27,4,1,5,1
600,557,Prakash Hiremath,24,2,1,1,1
601,558,Nirmala Sheikh,39,2,1,1,2
602,559,Yashoda Bhandari,41,6,1,3,2
603,560,Ratna Patil,34,10,1,3,2
604,560,Vani Bhandari,58,4,1,1,2
605,561,Sunita Hegde,23,10,1,2,2
606,561,Ayesha Pinto,40,1,1,1,2
607,562,John D'Souza,10,5,1,2,1
608,563,Harish Reddy,27,1,3,1,1
609,564,Manjula Kamath,18,7,1,2,2
610,565,Sowmya Urs,23,3,1,2,2
611,566,Krishna Desai,46,1,1,3,1
612,566,Pradeep Iyer,19,3,1,1,1
613,567,Abdul Pinto,26,1,1,1,1
614,568,Nirmala Jadhav,46,9,1,3,2
615,569,Jayashree Hegde,54,9,1,6,2
616,570,Salman Achar,46,2,1,2,1
617,571,Arjun Rao,40,7,1,7,1
618,572,Sandeep Kumar,17,6,2,5,1
619,573,Sunita Reddy,29,1,2,2,2
620,574,Naveen Nayak,49,4,1,4,1
621,575,Nirmala Reddy,27,3,3,3,2
622,576,Arjun Kulkarni,56,5,2,2,1
623,577,Jayashree Naidu,37,6,1,1,2
624,578,Umesh Devaraj,30,2,1,6,1
625,579,Channabasappa Kamath,37,4,2,2,1
626,580,Rajesh Kamath,39,4,1,6,1
627,581,Basavaraj Poojary,23,3,7,3,1
628,582,Kiran Reddy,19,7,1,3,1
629,583,Pushpa Bhat,43,1,1,4,2
630,584,Manjunath Setty,48,1,1,3,1
631,585,Jayashree Sheikh,82,5,1,3,2
632,586,Joseph Patil,31,2,1,1,1
633,587,Bhagya Achar,48,7,1,1,2
634,588,Yusuf Khan,29,3,1,5,1
635,589,Pallavi Achar,13,3,1,2,2
636,590,Sheela Urs,25,2,1,1,2
637,591,Deepak Reddy,33,3,2,3,1
638,592,John Kulkarni,17,2,1,1,1
639,593,Salman Gowda,25,2,1,4,1
640,594,Raghavendra Poojary,14,6,7,5,1
641,595,Anitha Prabhu,18,1,7,3,2
642,596,Deepa Jadhav,53,3,1,3,2
643,597,Muniraju Bhandari,39,1,1,6,1
644,597,Ayesha Prabhu,23,8,1,2,2
645,598,Deepa Naidu,40,1,1,2,2
646,599,Muniraju Reddy,12,7,1,2,1
647,600,Chandrashekar Poojary,37,2,1,2,1
648,601,Ramesh Jadhav,46,1,7,2,1
649,602,Sheela Devaraj,56,1,1,1,2
650,603,Radha Pinto,34,3,2,1,2
651,604,Suresh Kumar,19,2,1,2,1
652,605,Savitri Desai,9,1,1,5,2
653,606,Umesh Naik,45,5,1,3,1
654,607,Umesh Bhat,25,5,1,6,1
655,608,Roopa Khan,34,1,7,7,2
656,609,Muniraju Urs,30,3,1,1,1
657,610,Naveen Reddy,11,10,1,2,1
658,611,Anthony Hiremath,41,6,1,2,1
659,612,Vijay Prabhu,18,3,1,1,1
660,612,Imran D'Souza,15,6,1,1,1
661,613,Anthony Fernandes,32,2,1,1,1
662,614,Ramesh Kamath,35,3,1,2,1
663,615,Kavya Bhandari,81,2,1,1,2
664,616,Nagaveni Kulkarni,29,5,1,2,2
665,617,Nirmala Hegde,31,3,2,3,2
666,618,Geetha Gowda,42,6,7,2,2
667,619,Ravi Bhat,30,7,1,5,1
668,620,Deepa Reddy,38,5,1,2,2
669,621,Abdul Fernandes,24,2,1,1,1
670,622,Zainab Naik,29,9,1,1,2
671,623,Arjun Naidu,29,9,1,3,1
672,624,Pallavi Kamath,84,5,1,3,2
673,625,Krishna Prabhu,38,7,1,1,1
674,626,Savitri Urs,39,4,1,1,2
675,627,Vijay Sheikh,26,1,1,7,1
676,628,Ibrahim Prabhu,14,6,1,2,1
677,629,Ravi Fernandes,61,3,1,2,1
678,630,Deepa Hiremath,60,5,2,5,2
679,631,Roopa Pinto,77,7,1,1,2
680,632,Pradeep Patil,37,3,1,2,1
681,633,Kiran Achar,72,3,1,3,1
682,634,Shwetha Desai,40,5,1,3,2
683,635,Dinesh Desai,52,3,1,1,1
684,636,Bhagya Setty,32,3,3,2,2
685,637,Sowmya Bhat,13,2,1,7,2
686,638,Sheela Nayak,19,1,1,7,2
687,639,Shobha Naik,36,5,1,1,2
688,640,Girish Rao,31,3,1,2,1
689,641,Anitha Fernandes,71,1,1,5,2
690,642,Jayashree Khan,15,6,1,1,2
691,643,Nagaraj Desai,30,5,1,5,1
692,644,Deepak Khan,23,3,1,5,1
693,645,Salman Fernandes,22,3,1,5,1
694,646,Roopa Bhat,67,1,1,3,2
695,647,Manjula Devaraj,33,7,1,5,2
696,648,Naveen Gowda,25,3,1,5,1
697,649,Puttaswamy Hegde,27,4,2,4,1
698,650,Abdul Kulkarni,59,3,1,1,1
699,651,Mary D'Souza,22,5,1,1,2
700,652,Roopa Prabhu,53,7,7,3,2
701,652,Yashoda Nayak,29,1,1,1,2
702,653,Vinay Setty,60,8,1,2,1
703,654,Anitha Nayak,31,1,1,4,2
704,655,Basavaraj Urs,50,1,1,3,1
705,655,Rajesh Kamath,58,8,1,1,1
706,656,Chandrashekar D'Souza,23,5,2,2,1
707,657,Bhagya D'Souza,34,3,1,6,2
708,658,Byrappa Naidu,30,8,1,1,1
709,659,Pushpa Nayak,20,6,1,1,2
710,660,Raghavendra Gowda,29,9,2,2,1
711,661,Ramesh Naidu,33,1,1,6,1
712,662,Vani Bhat,54,1,1,2,2
713,663,Jayashree Fernandes,25,8,7,1,2
714,664,Roopa Jadhav,39,6,1,5,2
715,665,Shobha Patil,30,1,1,2,2
716,666,Karan Naidu,56,3,1,5,1
717,666,Manjula Achar,95,9,1,2,2
718,667,Bhagya Pinto,47,3,2,5,2
719,668,Anitha Shetty,55,1,1,1,2
720,669,Shivakumar Kulkarni,22,3,1,5,1
721,670,Salman Desai,14,5,1,2,1
722,671,Kamala Reddy,26,5,1,2,2
723,672,Nandini Gowda,49,2,1,5,2
724,673,Roopa Jadhav,25,7,1,3,2
725,674,Imran Desai,38,10,1,7,1
726,675,Halappa Reddy,39,2,1,1,1
727,676,Srinivas Shetty,34,6,1,3,1
728,677,Channabasappa Nayak,39,1,1,2,1
729,678,Pushpa Kamath,15,1,1,2,2
730,679,Joseph Reddy,37,2,1,1,1
731,680,Dinesh Bhat,21,2,3,7,1
732,681,Harish Gowda,73,2,1,4,1
733,682,Vani Poojary,71,6,1,1,2
734,683,Ibrahim Nayak,32,3,1,2,1
735,684,Ayesha Naik,54,6,1,1,2
736,685,Gopal Hegde,25,3,2,6,1
737,686,Vinay Iyer,50,5,2,2,1
738,687,Raghavendra Pinto,45,3,1,2,1
739,688,Zainab Rao,30,3,7,3,2
740,689,Girish Hiremath,20,6,1,1,1
741,690,Vinay Hegde,20,9,2,2,1
742,691,Gopal Kamath,12,11,1,2,1
743,692,Ravi Kulkarni,22,1,3,1,1
744,692,Xavier Setty,40,1,1,2,1
745,693,Savitri Jadhav,41,2,3,3,2
746,694,Nagaveni Nayak,32,9,2,1,2
747,695,Deepa Kamath,72,2,1,1,2
748,696,Anand Naidu,95,6,1,3,1
749,696,Anitha Reddy,38,5,1,2,2
750,697,Nirmala Kulkarni,63,5,2,2,2
751,698,Fathima Achar,21,4,1,1,2
752,698,Yashoda Prabhu,37,2,1,1,2
753,699,Ratna Jadhav,23,3,1,5,2
754,700,Radha Jadhav,52,1,1,3,2
755,701,Jayashree Nayak,40,11,1,1,2
756,702,Suresh Hiremath,52,4,1,1,1
757,703,Byrappa Shetty,35,7,1,2,1
758,704,Imran Bhat,25,5,1,5,1
759,705,Kavya Rao,43,6,1,1,2
760,706,Sheela Gowda,43,3,1,5,2
761,707,Sowmya Reddy,51,2,1,7,2
762,708,Shwetha Urs,27,9,7,2,2
763,709,Krishna Pinto,49,1,2,1,1
764,710,Pushpa Iyer,75,5,1,5,2
765,711,Geetha Devaraj,36,2,2,2,2
766,712,Shivakumar Poojary,50,1,1,3,1
767,713,Ashok Rao,40,7,1,2,1
768,714,Yusuf Achar,17,2,1,3,1
769,715,Savitri Reddy,14,10,7,3,2
770,716,Joseph Shetty,34,3,1,2,1
771,717,Roopa D'Souza,19,4,1,2,2
772,718,Anitha Fernandes,18,7,1,7,2
773,719,Shobha Khan,38,6,1,2,2
774,720,Lokesh D'Souza,42,4,1,2,1
775,721,Roopa Jadhav,43,5,1,2,2
776,722,Radha Naidu,56,4,1,2,2
777,723,Manjunath Iyer,24,1,1,1,1
778,724,Ravi D'Souza,70,2,1,7,1
779,725,Geetha Hegde,72,9,1,5,2
780,726,Raghavendra Setty,16,7,1,1,1
781,727,Shwetha Kamath,40,6,1,2,2
782,728,Nirmala Achar,24,7,1,4,2
783,729,Mahesh Shetty,46,6,1,2,1
784,730,Zainab Desai,31,1,1,3,2
785,731,Girish Naidu,57,2,1,5,1
786,731,Nagaveni Bhat,44,4,1,2,2
787,732,Kamala Kulkarni,39,3,1,3,2
788,733,Krishna Fernandes,22,5,1,5,1
789,734,Mary Kamath,22,5,1,1,2
790,735,Gopal Kulkarni,31,7,1,1,1
791,736,Vani Naidu,14,2,1,2,2
792,737,Jayashree Fernandes,56,3,1,2,2
793,738,Roopa Achar,46,1,1,1,2
794,739,Ashok Kulkarni,57,2,1,2,1
795,739,Ayesha Prabhu,73,1,1,5,2
796,740,Ravi Pinto,34,8,1,2,1
797,741,Harish Rao,47,3,1,2,1
798,742,Pradeep Iyer,48,8,7,3,1
799,743,Roopa Sheikh,28,1,6,3,2
800,744,Kamala Iyer,22,5,3,1,2
801,745,Krishna Urs,36,11,1,2,1
802,746,Radha Patil,38,2,2,2,2
803,746,Sowmya Pinto,32,7,1,5,2
804,747,Joseph Bhandari,44,7,1,3,1
805,748,Vani Kulkarni,26,9,1,3,2
806,749,Sowmya Poojary,38,7,1,2,2
807,750,Pushpa Prabhu,60,2,1,2,2
808,751,Salman Bhandari,48,5,1,2,1
809,752,Nirmala D'Souza,38,1,1,2,2
810,753,Fathima Reddy,10,6,1,4,2
811,754,Shivakumar Achar,72,2,2,1,1
812,755,Srinivas Rao,24,1,1,3,1
813,756,Nandini Urs,12,3,1,2,2
814,757,Prakash Hegde,39,11,1,2,1
815,758,Sandeep Jadhav,33,8,1,2,1
816,759,Ganesh Setty,42,1,7,1,1
817,760,Kiran Kulkarni,38,2,1,3,1
818,761,Manjula Setty,20,5,1,2,2
819,762,Ganesh Patil,45,4,1,2,1
820,763,Roopa Shetty,53,4,1,6,2
821,763,Rekha Nayak,34,8,3,2,2
822,764,Imran Jadhav,61,5,2,1,1
823,765,Ravi Kulkarni,35,11,1,2,1
824,766,Jayashree Setty,41,5,1,3,2
825,767,Ratna Prabhu,39,10,2,1,2
826,768,Karan Shetty,39,1,2,3,1
827,769,Kamala Urs,30,1,7,1,2
828,770,Karan D'Souza,52,1,1,1,1
829,771,Pallavi Naik,23,1,1,1,2
830,772,Mary Jadhav,42,5,2,2,2
831,773,Ravi Iyer,8,5,1,6,1
832,774,Harish Gowda,55,4,1,3,1
833,775,Prakash Nayak,32,6,1,1,1
834,776,Pushpa Reddy,61,4,1,1,2
835,776,Rekha Gowda,78,4,2,2,2
836,777,Nagaraj Reddy,36,2,1,2,1
837,777,Sowmya Hiremath,40,2,1,3,2
838,778,Santosh Reddy,24,10,3,4,1
839,779,Deepa Desai,45,2,1,2,2
840,779,Rekha Rao,15,1,1,5,2
841,780,Geetha Prabhu,44,6,1,1,2
842,781,Suresh Setty,42,4,2,1,1
843,782,Naveen Desai,13,9,1,1,1
844,783,Nagaveni Reddy,19,6,1,5,2
845,784,Sheela Bhandari,74,4,1,1,2
846,785,Srinivas Naidu,10,2,1,7,1
847,785,Salman Reddy,45,9,1,1,1
848,786,Zainab Desai,21,9,1,2,2
849,787,Nirmala Kamath,78,5,1,2,2
850,788,Roopa Naidu,38,4,1,4,2
851,789,Manjula Prabhu,21,5,1,3,2
852,790,Krishna Reddy,86,1,1,1,1
853,790,Karan Bhandari,8,9,1,6,1
854,791,Sheela Reddy,17,3,1,1,2
855,792,Savitri Sheikh,19,2,1,3,2
856,793,Jayashree Reddy,27,2,1,3,2
857,794,Nirmala Naik,61,8,1,3,2
858,795,Pradeep Kamath,26,7,1,2,1
859,796,Ravi Sheikh,35,1,2,1,1
860,797,Pallavi Prabhu,57,9,2,2,2
861,798,Shwetha Bhat,37,8,1,2,2
862,799,Channabasappa D'Souza,29,7,2,2,1
863,800,Kamala Khan,45,6,1,4,2
864,801,Fathima Prabhu,21,6,7,2,2
865,802,Deepak Naidu,13,1,1,2,1
866,803,Vinay Nayak,50,4,7,5,1
867,804,Kamala Prabhu,55,2,1,3,2
868,805,Ratna Shetty,61,1,1,1,2
869,805,Ibrahim Jadhav,33,1,1,1,1
870,806,Ibrahim Kulkarni,95,1,1,2,1
871,807,Muniraju Setty,23,1,1,1,1
872,808,Srinivas Hegde,46,8,3,3,1
873,809,Chandrashekar Patil,42,2,7,3,1
874,810,Manjula Desai,33,1,2,4,2
875,811,Geetha Prabhu,10,6,1,4,2
876,812,Shwetha Sheikh,60,1,1,2,2
877,813,John Reddy,64,3,1,2,1
878,814,Rajesh Urs,11,1,1,5,1
879,815,Ratna Achar,40,3,1,1,2
880,816,Savitri Reddy,48,5,1,6,2
881,817,Deepa Hegde,44,5,1,1,2
882,818,Pallavi Hegde,10,5,1,1,2
883,819,Puttaswamy Iyer,61,3,1,1,1
884,819,Rajesh Hegde,31,3,5,3,1
885,820,Deepa Khan,60,3,1,6,2
886,821,Bhagya Achar,52,3,1,2,2
887,822,Savitri Nayak,73,4,1,2,2
888,823,Shivakumar Urs,29,4,1,5,1
889,824,Fathima Gowda,19,7,1,7,2
890,825,Vijay Reddy,29,4,1,6,1
891,826,Savitri Achar,23,5,2,2,2
892,827,Vijay Patil,53,7,2,1,1
893,828,Rekha Fernandes,72,8,1,1,2
894,829,Naveen Hiremath,11,8,1,1,1
895,830,Ravi Bhandari,49,5,1,1,1
896,831,Girish Naidu,43,5,2,1,1
897,832,Salman Kamath,42,1,7,5,1
898,833,Raghavendra Kamath,26,1,1,3,1
899,834,Sheela Poojary,29,8,1,7,2
900,835,Joseph Jadhav,72,7,1,1,1
901,836,Rekha Gowda,43,3,1,2,2
902,836,Arjun Bhandari,21,3,1,1,1
903,837,Kavya Iyer,13,3,1,6,2
904,838,Radha Naik,10,7,1,3,2
905,839,Gopal Reddy,36,8,7,5,1
906,839,Jayashree Shetty,41,2,2,1,2
907,840,Ashok D'Souza,51,1,1,1,1
908,841,Girish D'Souza,21,1,1,3,1
909,842,Sandeep Fernandes,49,1,1,1,1
910,843,Deepa Hegde,19,3,7,2,2
911,844,Roopa Achar,27,2,1,1,2
912,845,Salman Shetty,55,7,1,2,1
913,846,Muniraju Kulkarni,66,1,1,4,1
914,847,Ganesh Desai,18,2,1,3,1
915,848,John D'Souza,46,5,1,1,1
916,849,Nandini Devaraj,36,6,7,1,2
917,850,Nagaveni Poojary,23,6,3,3,2
918,851,Imran Urs,26,1,5,7,1
919,852,Suresh Iyer,57,2,1,6,1
920,853,Deepa Pinto,71,6,1,7,2
921,854,Shobha D'Souza,25,3,1,3,2
922,855,Shwetha Hegde,30,3,1,6,2
923,856,Srinivas Fernandes,33,6,3,3,1
924,857,Anitha Rao,47,6,1,3,2
925,858,Geetha Reddy,32,2,1,2,2
926,858,Ratna Prabhu,38,3,1,1,2
927,859,Sheela Achar,50,2,1,6,2
928,860,Vani Hegde,43,3,1,2,2
929,861,Nagaveni Gowda,57,3,2,7,2
930,862,Umesh Jadhav,47,1,1,1,1
931,863,Ashok Jadhav,18,5,1,3,1
932,864,Shobha Poojary,11,1,1,1,2
933,865,Joseph Nayak,31,2,1,3,1
934,866,Yusuf Desai,15,5,1,6,1
935,867,Pallavi Fernandes,15,11,1,1,2
936,868,Nagaveni Achar,86,1,1,3,2
937,869,Ashok Khan,32,6,1,5,1
938,869,Nirmala Urs,59,1,1,5,2
939,870,Raghavendra Gowda,52,3,2,2,1
940,871,Prakash Setty,12,7,1,4,1
941,872,Geetha Pinto,95,5,7,3,2
942,873,Lakshmi Desai,43,5,1,7,2
943,874,Pradeep Kamath,13,1,1,1,1
944,875,Vani Kamath,8,2,1,3,2
945,875,Harish Khan,14,4,1,1,1
946,876,Krishna Shetty,37,2,1,6,1
947,876,Shobha Pinto,47,2,1,7,2
948,877,Halappa D'Souza,8,1,1,5,1
949,878,Ibrahim Naik,6,2,1,1,1
950,879,Ratna Kumar,22,2,1,5,2
951,880,Nirmala Iyer,41,2,1,2,2
952,881,Deepak Pinto,28,5,1,1,1
953,882,Nirmala Sheikh,17,4,1,1,2
954,882,Pushpa Desai,32,4,1,6,2
955,883,John Shetty,39,2,2,3,1
956,884,Sandeep Shetty,59,3,2,3,1
957,885,Radha Shetty,12,8,1,1,2
958,886,Fathima Hegde,28,2,1,2,2
959,887,Kavya Fernandes,41,1,2,3,2
960,888,Nandini Bhandari,48,11,1,1,2
961,889,Jayashree Fernandes,45,5,1,3,2
962,890,Nandini Naidu,30,6,1,7,2
963,891,Roopa Hegde,53,3,1,1,2
964,892,Lokesh Bhat,27,4,1,1,1
965,893,Muniraju Kumar,17,8,1,2,1
966,894,Jayashree Iyer,94,8,1,1,2
967,894,Sunita Achar,45,3,1,3,2
968,895,Yusuf Poojary,82,8,1,2,1
969,896,Pradeep Kamath,26,1,1,3,1
970,897,Jayashree D'Souza,52,2,1,5,2
971,898,Umesh Hiremath,42,6,1,2,1
972,899,Yusuf Patil,52,3,1,3,1
973,900,Manoj Patil,33,7,2,1,1
974,901,Vijay Nayak,49,2,7,1,1
975,902,Abdul Shetty,11,1,1,4,1
976,903,Rekha Urs,45,5,1,2,2
977,904,Imran Gowda,34,8,1,5,1
978,905,Byrappa Rao,42,6,1,2,1
979,906,Chandrashekar Prabhu,31,3,1,1,1
980,906,Nandini Nayak,31,3,1,1,2
981,907,Bhagya Devaraj,38,7,1,4,2
982,908,Rekha Nayak,11,7,1,4,2
983,909,Nagaveni Shetty,57,3,1,1,2
984,910,Kavya Kulkarni,19,1,2,2,2
985,911,Lakshmi Kumar,39,3,1,1,2
986,912,Nagaveni Kamath,77,2,1,1,2
987,913,Kavya Patil,38,2,1,7,2
988,914,Geetha Pinto,28,2,3,3,2
989,915,Sunita Reddy,36,4,1,1,2
990,916,Byrappa Jadhav,13,9,2,2,1
991,917,Suresh Patil,51,7,1,2,1
992,918,Pradeep Jadhav,59,5,1,5,1
993,918,Sunita D'Souza,42,3,1,2,3
994,919,Ibrahim Prabhu,17,9,2,5,1
995,920,Karan Iyer,54,5,1,2,1
996,921,Naveen Hegde,43,2,1,1,1
997,922,Salman Gowda,23,1,1,1,1
998,923,Srinivas D'Souza,40,1,1,1,1
999,924,Manjunath Rao,44,7,1,2,1
1000,925,Bhagya Hegde,28,4,1,2,2
1001,926,Nagaraj Naik,28,5,7,3,1
1002,927,Nagaveni Hegde,94,1,1,1,2
1003,928,Xavier Devaraj,25,4,1,1,1
1004,929,Byrappa Fernandes,11,6,1,1,1
1005,930,Puttaswamy Gowda,42,3,2,1,1
1006,931,Rajesh Desai,51,5,1,1,1
1007,932,Yogesh Iyer,43,2,1,5,1
1008,933,Sunita Kulkarni,48,2,1,3,2
1009,934,Geetha Iyer,27,2,1,2,2
1010,935,Imran Setty,32,3,2,1,1
1011,936,Sandeep Hegde,39,5,1,5,1
1012,937,Pallavi Hegde,21,6,1,5,2
1013,938,Vijay Poojary,14,2,1,5,1
1014,939,Fathima Iyer,35,3,1,2,2
1015,940,Pallavi Desai,55,5,1,2,2
1016,941,Ramesh Bhandari,28,2,1,6,1
1017,942,Manjula Setty,55,3,2,1,2
1018,943,John Setty,12,2,7,1,1
1019,944,Sheela Patil,47,7,2,1,2
1020,945,Arjun Iyer,40,4,1,3,1
1021,946,Ayesha Desai,16,5,1,6,2
1022,947,Vijay Rao,14,1,1,1,1
1023,948,Pushpa Bhandari,41,1,5,2,2
1024,949,Sowmya Prabhu,29,4,1,5,2
1025,950,Ashok Gowda,43,3,1,1,1
1026,951,Joseph Bhat,45,2,1,3,1
1027,952,Ratna Iyer,52,5,1,2,2
1028,953,Santosh Sheikh,44,3,1,3,1
1029,954,Geetha Naik,22,7,1,1,2
1030,955,Halappa Kumar,47,6,1,1,1
1031,956,Byrappa Nayak,48,2,1,2,1
1032,957,Sowmya D'Souza,36,4,1,1,2
1033,958,Jayashree Kumar,30,7,1,6,2
1034,959,Raghavendra Kulkarni,36,2,1,7,1
1035,960,Rekha Hiremath,24,5,1,2,2
1036,961,Lakshmi Bhandari,58,1,1,6,2
1037,962,Suresh Hiremath,30,7,1,6,1
1038,963,Pradeep Pinto,19,1,1,1,1
1039,964,Yusuf Khan,63,3,1,2,1
1040,965,Yashoda Rao,31,1,1,2,2
1041,965,Ratna Achar,21,1,1,2,2
1042,966,Santosh Urs,72,5,2,5,1
1043,967,Channabasappa Hiremath,39,8,1,1,1
1044,968,Vijay Gowda,49,7,1,2,1
1045,969,Pallavi Nayak,41,4,1,3,2
1046,970,Manjunath Bhandari,26,6,1,1,1
1047,971,Muniraju Urs,29,1,2,4,1
1048,972,Deepak Bhat,80,7,1,3,1
1049,973,Raghavendra Bhandari,36,4,2,3,1
1050,974,Umesh Fernandes,26,1,1,1,1
1051,975,Manoj Naik,47,7,1,1,1
1052,976,Salman Achar,30,5,1,7,1
1053,977,Geetha Setty,22,4,2,1,2
1054,977,Ganesh Rao,67,2,2,2,1
1055,978,Vinay Bhat,38,1,1,1,1
1056,978,Ramesh Bhat,30,8,1,3,1
1057,979,Srinivas Poojary,14,2,1,1,1
1058,980,Ratna Khan,49,3,1,5,2
1059,981,Santosh Devaraj,56,1,1,5,1
1060,982,Pradeep Desai,33,1,1,4,1
1061,983,Nandini Setty,36,1,2,5,2
1062,984,Deepa Kulkarni,49,5,1,2,2
1063,985,Jayashree Urs,32,5,1,7,2
1064,986,Bhagya Reddy,62,2,2,1,2
1065,987,Bhagya Kamath,27,5,1,1,2
1066,988,Ayesha Iyer,30,10,2,3,2
1067,989,Deepa Jadhav,58,3,5,6,2
1068,990,Sunita Nayak,29,2,1,1,2
1069,991,Anitha Rao,27,5,1,3,2
1070,992,Vinay Iyer,22,7,1,1,1
1071,993,Basavaraj Desai,27,3,1,1,1
1072,994,Jayashree Hiremath,6,6,1,3,2
1073,995,Pushpa Bhandari,95,3,1,4,2
1074,996,Ibrahim Gowda,31,8,2,1,1
1075,997,Anand Patil,34,1,7,4,1
1076,998,Manjula Hegde,23,3,7,2,2
1077,999,Yashoda Hiremath,55,7,1,3,2
1078,1000,Manoj Bhat,55,1,1,1,1
1079,1001,Lakshmi Khan,32,7,1,2,2
1080,1002,Manjula Jadhav,95,1,1,1,2
1081,1003,Shobha Hiremath,34,5,1,2,2
1082,1004,Manjula Achar,42,5,1,1,2
1083,1005,Nandini Naidu,26,3,1,1,2
1084,1006,Nandini Reddy,73,1,7,3,2
1085,1006,Nandini Shetty,45,8,1,2,2
1086,1007,Pradeep Gowda,79,5,1,3,1
1087,1008,Sowmya Desai,34,6,2,3,2
1088,1009,Manoj Achar,13,6,4,2,1
1089,1010,Xavier Naidu,15,2,7,1,1
1090,1011,Kiran Nayak,46,1,1,3,1
1091,1012,Savitri Rao,45,1,1,1,2
1092,1013,Umesh Pinto,23,1,1,1,1
1093,1014,Gopal Sheikh,40,7,1,1,1
1094,1015,Shwetha Hiremath,57,5,1,3,2
1095,1016,Rekha Achar,39,3,1,3,2
1096,1017,Ashok Pinto,28,5,2,7,1
1097,1018,Nirmala Kumar,57,9,1,1,2
1098,1019,Krishna Jadhav,30,2,1,1,1
1099,1020,Basavaraj Jadhav,28,8,1,2,1
1100,1021,Savitri Reddy,60,5,2,2,2
1101,1022,Pradeep Kamath,33,1,1,1,1
1102,1023,Anitha Hegde,9,3,1,1,2
1103,1024,Jayashree Jadhav,39,4,1,4,2
1104,1025,Vani Urs,16,5,1,4,2
1105,1026,Ayesha Urs,39,3,1,1,2
1106,1027,Yogesh Poojary,33,1,1,5,1
1107,1028,Ramesh Prabhu,41,2,1,2,1
1108,1028,Anthony Sheikh,47,2,7,3,1
1109,1029,Deepa Sheikh,60,10,1,3,2
1110,1030,Pushpa Devaraj,29,7,1,2,2
1111,1031,Savitri Devaraj,34,1,1,5,2
1112,1031,Geetha Reddy,12,4,1,1,2
1113,1032,Yashoda Reddy,53,1,3,2,2
1114,1033,Nandini Achar,31,3,1,3,2
1115,1034,Umesh Urs,3,3,1,3,1
1116,1035,Fathima Shetty,69,2,1,5,2
1117,1036,Roopa Pinto,25,3,1,1,2
1118,1037,Shobha Khan,15,5,1,7,2
1119,1038,Yashoda Urs,57,6,1,1,2
1120,1038,Abdul Rao,44,5,1,1,1
1121,1039,Joseph Kulkarni,47,2,5,3,1
1122,1040,Joseph Shetty,63,9,1,1,1
1123,1041,Shwetha Prabhu,38,4,1,1,2
1124,1042,Sowmya Fernandes,43,1,1,1,2
1125,1043,Salman Reddy,47,4,1,1,1
1126,1044,Salman Iyer,26,1,1,2,1
1127,1044,Srinivas Prabhu,28,6,1,5,1
1128,1045,Salman Khan,32,3,2,6,1
1129,1046,Ramesh Poojary,13,4,1,7,1
1130,1047,Lakshmi Kumar,39,7,4,2,2
1131,1048,Nagaveni Patil,37,5,2,1,2
1132,1049,Pushpa Bhat,37,2,1,1,2
1133,1050,Sunita Jadhav,22,5,5,6,2
1134,1050,Umesh Patil,36,1,1,1,1
1135,1051,Xavier Bhat,38,2,1,1,1
1136,1052,Pallavi Rao,55,8,1,1,2
1137,1053,Sheela Nayak,93,2,1,2,2
1138,1054,Yogesh Kumar,47,10,1,2,1
1139,1055,Geetha Desai,29,1,2,3,2
1140,1056,Krishna D'Souza,29,8,7,1,1
1141,1057,Basavaraj Jadhav,33,2,2,1,1
1142,1058,Sowmya Jadhav,55,6,1,1,2
1143,1059,Nagaveni Urs,67,3,1,1,2
1144,1060,Rekha Naik,36,5,1,4,2
1145,1061,Sowmya Prabhu,46,2,1,4,2
1146,1062,Sowmya Hegde,29,7,1,2,2
1147,1063,Shwetha Devaraj,50,5,1,2,2
1148,1064,Nirmala Shetty,19,4,1,1,2
1149,1065,Ayesha Bhat,63,1,1,2,2
1150,1066,Vani Setty,28,4,2,3,2
1151,1066,Byrappa Poojary,34,10,2,2,1
1152,1067,Lakshmi Kulkarni,9,5,1,2,2
1153,1068,Muniraju Achar,92,1,1,5,1
1154,1069,Ayesha Sheikh,19,7,2,4,2
1155,1070,Savitri Gowda,59,5,1,3,2
1156,1071,Pradeep Poojary,50,6,1,2,1
1157,1072,Raghavendra Reddy,27,2,1,1,1
1158,1073,Muniraju D'Souza,36,9,1,1,1
1159,1074,Dinesh Patil,34,5,1,1,1
1160,1075,Umesh Devaraj,16,2,5,1,1
1161,1076,Imran Nayak,47,7,1,3,1
1162,1077,Abdul Fernandes,71,7,1,3,1
1163,1078,Salman Jadhav,38,6,1,2,1
1164,1079,Deepak Rao,58,2,2,1,1
1165,1080,Kamala Kumar,50,2,1,4,2
1166,1081,Umesh Achar,45,4,1,5,1
1167,1082,Anand Desai,22,8,1,3,1
1168,1083,Savitri Naik,35,5,1,1,2
1169,1084,Pradeep Patil,25,1,1,2,1
1170,1085,Pallavi Jadhav,47,2,1,2,2
1171,1086,Ratna Bhat,38,9,1,1,2
1172,1087,Ayesha Desai,38,6,1,3,2
1173,1088,Deepa Pinto,40,5,1,2,2
