AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
679,521,Shivakumar Setty,38,M,A1
680,521,Nagaraj Hiremath,33,M,A2
681,523,Radha Kumar,20,F,A1
682,524,Nagaveni Reddy,40,F,A1
683,524,Ravi Hiremath,56,M,A2
684,525,Girish Naidu,35,M,A1
685,528,Manjula Bhandari,25,F,A1
686,528,Anthony Poojary,20,M,A2
687,529,Pushpa Fernandes,26,F,A1
688,530,Yashoda Naidu,36,F,A1
689,530,Mary Kulkarni,30,F,A2
690,531,Ganesh Poojary,32,M,A1
691,533,Santosh Fernandes,22,M,A1
692,534,Nandini Iyer,36,F,A1
693,535,Prakash Rao,21,M,A1
694,537,Mahesh Prabhu,42,M,A1
695,537,Pushpa Khan,61,F,A2
696,537,Harish Devaraj,23,M,A3
697,538,Naveen Nayak,32,M,A1
698,540,Prakash Rao,31,M,A1
699,541,Ratna Prabhu,23,F,A1
700,542,Harish D'Souza,52,M,A1
701,543,Santosh Urs,34,M,A1
702,544,Savitri Bhandari,43,F,A1
703,544,Shwetha Naidu,34,F,A2
704,545,Arjun Hiremath,38,M,A1
705,545,Manjula Iyer,32,F,A2
706,546,Geetha D'Souza,38,F,A1
707,547,Umesh Nayak,34,M,A1
708,547,John Kulkarni,34,M,A2
709,547,Manjula Khan,35,F,A3
710,547,Krishna D'Souza,35,M,A4
711,548,Pushpa Pinto,19,F,A1
712,548,Kamala Jadhav,17,F,A2
713,548,Rekha Poojary,18,F,A3
714,549,Nandini Setty,31,F,A1
715,549,Girish Naidu,35,M,A2
716,550,Manjula Devaraj,30,F,A1
717,551,Abdul Naidu,36,M,A1
718,551,Imran Poojary,32,M,A2
719,551,Harish Kamath,21,M,A3
720,552,Geetha Hiremath,32,F,A1
721,553,Kavya Urs,18,F,A1
722,554,Shobha Prabhu,20,F,A1
723,555,Ashok D'Souza,48,M,A1
724,556,Girish Naidu,43,M,A1
725,557,Vinay Prabhu,30,M,A1
726,558,Jayashree Poojary,25,F,A1
727,558,Raghavendra Nayak,18,M,A2
728,559,Nirmala Bhandari,27,F,A1
729,561,Sandeep Reddy,29,M,A1
730,561,Rekha Setty,34,F,A2
731,562,Chandrashekar Poojary,37,M,A1
732,563,Dinesh Iyer,19,M,A1
733,565,Nandini Devaraj,35,F,A1
734,565,Kamala D'Souza,32,F,A2
735,566,Nagaveni Naidu,58,F,A1
736,566,Salman Hegde,25,M,A2
737,566,Anthony Setty,27,M,A3
738,566,Deepa Setty,37,F,A4
739,567,Krishna Hegde,30,M,A1
740,567,Srinivas Reddy,37,M,A2
741,568,Channabasappa Khan,39,M,A1
742,568,Ravi Fernandes,33,M,A2
743,568,Vinay Khan,26,M,A3
744,569,Joseph D'Souza,22,M,A1
745,570,Ramesh Shetty,20,M,A1
746,571,Lokesh Kamath,20,M,A1
747,572,Nagaveni Hegde,35,F,A1
748,573,Deepa Pinto,21,F,A1
749,574,Girish Prabhu,31,M,A1
750,575,Sandeep Desai,25,M,A1
751,576,Geetha Jadhav,34,F,A1
752,576,Kiran Gowda,22,M,A2
753,577,Ganesh Poojary,23,M,A1
754,578,Ayesha Khan,34,F,A1
755,578,Ratna Bhandari,29,F,A2
756,578,Sunita D'Souza,34,F,A3
757,579,Radha Reddy,39,F,A1
758,580,Anand Rao,21,M,A1
759,580,Ashok Kulkarni,25,M,A2
760,581,Deepak Prabhu,27,M,A1
761,581,Santosh Hegde,35,M,A2
762,582,Mary Naik,19,F,A1
763,583,Sheela Sheikh,30,F,A1
764,583,Gopal Urs,22,M,A2
765,583,Srinivas Gowda,24,M,A3
766,584,Manjunath Prabhu,35,M,A1
767,585,Lokesh Prabhu,29,M,A1
768,587,Deepa Reddy,48,F,A1
769,588,Arjun Sheikh,29,M,A1
770,589,Kavya Bhandari,32,F,A1
771,590,Deepa Gowda,19,F,A1
772,591,Sowmya Achar,55,F,A1
773,592,Raghavendra Pinto,23,M,A1
774,593,Zainab Rao,33,F,A1
775,594,Zainab Prabhu,32,F,A1
776,594,Savitri Pinto,32,F,A2
777,595,Anitha Poojary,38,F,A1
778,595,Bhagya Sheikh,17,F,A2
779,596,Ravi Naidu,32,M,A1
780,596,Ibrahim Devaraj,37,M,A2
781,596,Ashok D'Souza,27,M,A3
782,597,Nagaraj Kulkarni,35,M,A1
783,597,Anthony Jadhav,19,M,A2
784,598,Shobha Urs,25,F,A1
785,599,Lokesh Rao,22,M,A1
786,599,Sunita Bhat,34,F,A2
787,599,Mahesh Jadhav,17,M,A3
788,599,Zainab Hegde,21,F,A4
789,600,Nandini D'Souza,26,F,A1
790,601,Radha Naik,30,F,A1
791,601,Manjula Jadhav,44,F,A2
792,602,Salman Iyer,19,M,A1
793,603,Sowmya Bhandari,87,F,A1
794,604,Nandini Kulkarni,10,F,A1
795,604,Channabasappa Bhandari,33,M,A2
796,604,Dinesh Bhat,72,M,A3
797,605,Rekha Pinto,22,F,A1
798,605,Muniraju Patil,30,M,A2
799,605,Sandeep Shetty,27,M,A3
800,606,Manjunath Kumar,18,M,A1
801,606,Ramesh Reddy,54,M,A2
802,607,Byrappa Hegde,66,M,A1
803,607,Pushpa Reddy,61,F,A2
804,608,Rekha Gowda,20,F,A1
805,608,Kavya Bhandari,56,F,A2
806,609,Nirmala Jadhav,16,F,A1
807,610,Ibrahim Pinto,19,M,A1
808,611,Kamala Prabhu,38,F,A1
809,611,Vijay Patil,19,M,A2
810,611,Krishna Bhat,39,M,A3
811,611,Shobha Khan,24,F,A4
812,612,Arjun Khan,73,M,A1
813,613,Shobha Naidu,24,F,A1
814,614,Sowmya D'Souza,50,F,A1
815,615,Joseph Naik,57,M,A1
816,615,Savitri Pinto,35,F,A2
817,616,Ganesh Bhat,17,M,A1
818,616,Girish Urs,39,M,A2
819,617,Ratna Poojary,35,F,A1
820,618,Ratna Reddy,28,F,A1
821,618,Kavya Reddy,23,F,A2
822,618,Shwetha Bhandari,34,F,A3
823,619,Muniraju Patil,57,M,A1
824,620,Vijay Naik,36,M,A1
825,620,Abdul Pinto,23,M,A2
826,620,Mahesh Hegde,24,M,A3
827,620,Raghavendra Jadhav,31,M,A4
828,622,Ibrahim Rao,23,M,A1
829,623,Girish Rao,8,M,A1
830,624,Ratna Poojary,29,F,A1
831,624,Krishna Reddy,39,M,A2
832,625,Anand Devaraj,18,M,A1
833,626,Halappa Patil,33,M,A1
834,627,Xavier Kamath,50,M,A1
835,627,Radha Devaraj,42,F,A2
836,628,John Khan,40,M,A1
837,628,Puttaswamy Devaraj,24,M,A2
838,629,Ayesha Jadhav,64,F,A1
839,629,Nandini Kamath,69,F,A2
840,630,Kiran Poojary,36,M,A1
841,630,Yashoda Prabhu,39,F,A2
842,630,Ayesha Reddy,30,F,A3
843,631,Yogesh Sheikh,30,M,A1
844,631,Anitha Gowda,35,F,A2
845,632,Naveen Jadhav,16,M,A1
846,633,Kiran Desai,22,M,A1
847,635,Mary Naidu,73,F,A1
848,636,Lakshmi Pinto,45,F,A1
849,637,Vijay Setty,20,M,A1
850,637,Ganesh Kulkarni,35,M,A2
851,639,Radha Pinto,17,F,A1
852,639,Pushpa Devaraj,37,F,A2
853,640,Sunita Khan,31,F,A1
854,641,Nirmala Naik,31,F,A1
855,642,Lakshmi Naidu,39,F,A1
856,643,Krishna Reddy,19,M,A1
857,644,Basavaraj Reddy,37,M,A1
858,645,Sunita Nayak,36,F,A1
859,645,Santosh Reddy,28,M,A2
860,646,Ratna Desai,36,F,A1
861,647,Anitha Gowda,34,F,A1
862,648,Naveen Desai,20,M,A1
863,649,Manoj Iyer,82,M,A1
864,649,Sunita Rao,54,F,A2
865,650,Prakash Iyer,31,M,A1
866,651,Bhagya Desai,95,F,A1
867,651,Imran Pinto,32,M,A2
868,652,Umesh Rao,22,M,A1
869,653,Joseph Gowda,18,M,A1
870,653,Abdul Kulkarni,32,M,A2
871,653,Basavaraj Patil,28,M,A3
872,654,Fathima Kulkarni,26,F,A1
873,654,Kavya Poojary,34,F,A2
874,655,Pallavi Desai,22,F,A1
875,656,Nagaveni Urs,55,F,A1
876,658,Ravi Shetty,35,M,A1
877,659,Santosh Kumar,38,M,A1
878,660,Bhagya D'Souza,21,F,A1
879,660,Bhagya Reddy,30,F,A2
880,662,Imran Kamath,8,M,A1
881,662,Yusuf Iyer,29,M,A2
882,662,Zainab Kulkarni,70,F,A3
883,662,Roopa Iyer,50,F,A4
884,663,Umesh Poojary,19,M,A1
885,663,Savitri Pinto,19,F,A2
886,664,Karan Rao,30,M,A1
887,664,Rekha Iyer,17,F,A2
888,665,Jayashree Sheikh,17,F,A1
889,665,Yashoda Khan,32,F,A2
890,666,Pallavi Devaraj,26,F,A1
891,666,Chandrashekar Achar,24,M,A2
892,667,Shobha Sheikh,16,F,A1
893,668,Manjula Jadhav,27,F,A1
894,669,Kiran Reddy,27,M,A1
895,669,Kamala Kamath,27,F,A2
896,669,Basavaraj Poojary,17,M,A3
897,669,Shwetha Prabhu,36,F,A4
898,671,Radha Fernandes,20,F,A1
899,673,Vani D'Souza,21,F,A1
900,675,Nirmala Reddy,66,F,A1
901,676,Bhagya Naidu,23,F,A1
902,677,Yogesh Nayak,51,M,A1
903,677,Sandeep Kamath,20,M,A2
904,678,Pallavi Pinto,37,T,A1
905,679,Gopal Gowda,34,M,A1
906,681,Sunita Kulkarni,30,F,A1
907,682,Channabasappa Urs,35,M,A1
908,682,Rekha Prabhu,74,F,A2
909,683,Nagaraj Bhandari,36,M,A1
910,683,Kiran Gowda,23,M,A2
911,683,Gopal Iyer,29,M,A3
912,685,Sheela Kulkarni,37,F,A1
913,685,Mary Nayak,31,F,A2
914,685,Karan Fernandes,38,M,A3
915,686,Muniraju Kulkarni,39,M,A1
916,686,Fathima Kamath,58,F,A2
917,687,Manjunath Naidu,23,M,A1
918,688,Srinivas Hiremath,17,M,A1
919,688,Nirmala Jadhav,33,F,A2
920,689,Kamala Devaraj,36,F,A1
921,690,Abdul Shetty,39,M,A1
922,691,Shobha Fernandes,19,F,A1
923,692,Jayashree Rao,32,F,A1
924,692,Krishna Pinto,25,M,A2
925,693,Sunita Hiremath,22,F,A1
926,694,Ashok Reddy,29,M,A1
927,694,Zainab D'Souza,23,F,A2
928,695,Sowmya Sheikh,38,F,A1
929,695,Naveen Bhandari,37,M,A2
930,696,Pushpa Hiremath,26,F,A1
931,698,Karan Urs,45,M,A1
932,699,Bhagya Hegde,79,F,A1
933,700,Ratna Patil,39,F,A1
934,703,Pallavi Kamath,28,F,A1
935,704,Kavya Poojary,34,F,A1
936,706,Deepak Desai,29,M,A1
937,707,Nirmala Naidu,31,F,A1
938,707,Pallavi Kulkarni,27,F,A2
939,707,Roopa Reddy,33,F,A3
940,707,Lakshmi Kulkarni,29,F,A4
941,707,Vinay Poojary,39,M,A5
942,708,Zainab Naik,17,F,A1
943,709,Vijay Pinto,20,M,A1
944,710,Kamala Naidu,21,F,A1
945,710,Salman Jadhav,38,M,A2
946,711,Nirmala D'Souza,27,F,A1
947,712,Sunita Shetty,23,F,A1
948,712,Lakshmi Shetty,23,F,A2
949,712,Sheela Kamath,31,F,A3
950,712,Byrappa Naik,28,M,A4
951,713,Anitha Sheikh,95,F,A1
952,714,Raghavendra Urs,31,M,A1
953,715,Yogesh Pinto,34,M,A1
954,715,Muniraju Poojary,30,M,A2
955,716,Vani Jadhav,36,F,A1
956,718,Pallavi Sheikh,44,F,A1
957,719,Deepa Setty,55,F,A1
958,720,Imran Fernandes,33,M,A1
959,721,Kavya Fernandes,28,F,A1
960,721,Sandeep Reddy,21,M,A2
961,721,Sheela Urs,17,F,A3
962,721,Bhagya Hiremath,33,F,A4
963,722,Nandini Setty,28,F,A1
964,722,Nagaveni Hiremath,25,F,A2
965,722,Abdul Kumar,25,M,A3
966,723,Deepa Rao,37,F,A1
967,723,Kavya Prabhu,56,F,A2
968,724,Pushpa Reddy,24,F,A1
969,724,Savitri Urs,31,F,A2
970,724,Sandeep Hiremath,30,M,A3
971,725,Harish Urs,27,M,A1
972,726,Vani Hegde,57,F,A1
973,727,Bhagya Prabhu,24,F,A1
974,727,Lakshmi Shetty,26,F,A2
975,728,Krishna Setty,40,M,A1
976,729,Mahesh Urs,27,M,A1
977,730,Yashoda Fernandes,34,F,A1
978,730,Vani Naik,19,F,A2
979,731,Byrappa Kumar,35,M,A1
980,731,Zainab D'Souza,31,F,A2
981,731,Lakshmi Patil,37,F,A3
982,732,Manjula Hiremath,29,F,A1
983,733,Roopa Sheikh,20,F,A1
984,734,Pallavi Setty,24,F,A1
985,735,Pradeep Urs,38,M,A1
986,736,Jayashree Kamath,24,F,A1
987,736,Channabasappa Sheikh,74,M,A2
988,737,Nirmala Hegde,42,F,A1
989,738,Sunita Shetty,23,F,A1
990,738,Salman Bhandari,17,M,A2
991,738,Byrappa Naik,28,M,A3
992,738,Lakshmi Shetty,23,F,A4
993,739,Rekha Prabhu,15,F,A1
994,740,Yashoda Shetty,54,F,A1
995,742,Lokesh Hegde,37,M,A1
996,742,Shivakumar Sheikh,53,M,A2
997,743,Girish Reddy,37,M,A1
998,743,Fathima Hegde,29,F,A2
999,743,Sunita Kulkarni,26,F,A3
1000,744,Nandini Reddy,66,F,A1
1001,746,Roopa Prabhu,16,F,A1
1002,746,Anand Iyer,18,M,A2
1003,746,Nagaveni Kamath,33,F,A3
1004,746,Sowmya Patil,23,F,A4
1005,747,Srinivas Jadhav,38,M,A1
1006,747,Manjula D'Souza,11,F,A2
1007,748,Lakshmi Desai,23,F,A1
1008,749,Rekha Kamath,24,F,A1
1009,750,Halappa D'Souza,19,M,A1
1010,751,Sunita Khan,64,F,A1
1011,751,Pushpa Devaraj,34,F,A2
1012,752,Ayesha Prabhu,18,F,A1
1013,753,Ramesh Iyer,17,M,A1
1014,754,Sheela Kulkarni,54,F,A1
1015,755,Salman Naidu,24,M,A1
1016,756,Ibrahim Rao,41,M,A1
1017,758,Geetha Jadhav,31,F,A1
1018,759,Suresh Devaraj,25,M,A1
1019,759,Arjun Kamath,25,M,A2
1020,760,Karan Khan,39,M,A1
1021,762,Nagaveni Naik,28,F,A1
1022,766,Lakshmi Poojary,34,F,A1
1023,767,Pushpa Prabhu,65,F,A1
1024,768,Fathima Bhandari,24,F,A1
1025,769,Ayesha Sheikh,7,F,A1
1026,770,Shivakumar Desai,19,M,A1
1027,771,Byrappa Hegde,29,M,A1
1028,771,Pushpa Achar,35,F,A2
1029,772,Manjunath Pinto,33,M,A1
1030,773,Nandini Setty,39,F,A1
1031,774,Raghavendra Reddy,29,M,A1
1032,775,Byrappa Nayak,52,M,A1
1033,775,Harish Bhandari,33,M,A2
1034,776,Roopa Kamath,23,F,A1
1035,777,Santosh Setty,35,M,A1
1036,779,Jayashree Setty,16,F,A1
1037,779,Sowmya Patil,25,F,A2
1038,779,Xavier Fernandes,22,M,A3
1039,780,Yogesh Naidu,46,M,A1
1040,781,Fathima Naik,19,F,A1
1041,782,Manjunath Urs,21,M,A1
1042,785,Manjula Sheikh,33,F,A1
1043,785,Salman Reddy,23,M,A2
1044,785,Ibrahim Iyer,16,M,A3
1045,785,Abdul Kumar,29,M,A4
1046,786,Anitha Reddy,39,F,A1
1047,787,Vijay D'Souza,32,M,A1
1048,788,Xavier Sheikh,21,M,A1
1049,789,Deepak Prabhu,20,M,A1
1050,789,Radha Jadhav,41,F,A2
1051,789,Kavya Reddy,39,F,A3
1052,791,Srinivas Jadhav,26,M,A1
1053,791,Muniraju Fernandes,32,M,A2
1054,791,Nandini Kulkarni,38,F,A3
1055,792,Vijay Poojary,30,M,A1
1056,793,Pallavi Nayak,32,F,A1
1057,793,Pradeep Poojary,49,M,A2
1058,794,Naveen Reddy,6,M,A1
1059,794,Harish Gowda,47,M,A2
1060,794,Anthony Bhat,28,M,A3
1061,795,Raghavendra Patil,23,M,A1
1062,795,Savitri Urs,21,F,A2
1063,797,Girish Setty,21,M,A1
1064,798,Vani Jadhav,34,F,A1
1065,799,Fathima Rao,29,F,A1
1066,799,Shobha Bhat,34,F,A2
1067,800,Santosh Naidu,35,M,A1
1068,801,Shobha Hegde,25,F,A1
1069,801,Bhagya Reddy,13,F,A2
1070,801,Krishna Reddy,35,M,A3
1071,802,Roopa Patil,38,F,A1
1072,803,Umesh Kamath,37,M,A1
1073,803,Ashok Iyer,13,M,A2
1074,803,Umesh Prabhu,86,M,A3
1075,803,Mahesh Kulkarni,14,M,A4
1076,804,Yogesh Hiremath,28,M,A1
1077,804,Byrappa Jadhav,25,M,A2
1078,804,Bhagya Kulkarni,35,F,A3
1079,805,Mary Desai,29,F,A1
1080,805,Ayesha Poojary,38,F,A2
1081,805,Anitha Devaraj,29,F,A3
1082,805,Roopa Khan,25,F,A4
1083,806,Xavier Kamath,71,M,A1
1084,806,Ratna Poojary,29,F,A2
1085,807,Pushpa Patil,46,F,A1
1086,807,Manjunath Kulkarni,23,M,A2
1087,808,Mary Hegde,31,F,A1
1088,808,Halappa Reddy,39,M,A2
1089,808,Santosh Iyer,27,M,A3
1090,809,Shivakumar Kumar,50,M,A1
1091,810,Shwetha D'Souza,25,F,A1
1092,811,Vani Nayak,46,F,A1
1093,813,Sowmya Kamath,31,F,A1
1094,814,Krishna Gowda,32,M,A1
1095,814,Manjunath Sheikh,52,M,A2
1096,815,Shobha Poojary,30,F,A1
1097,815,Anand Iyer,34,M,A2
1098,816,Kavya Hegde,47,F,A1
1099,817,Jayashree Devaraj,26,F,A1
1100,817,Channabasappa Kamath,20,M,A2
1101,818,Ayesha Naidu,13,F,A1
1102,819,Kamala Devaraj,39,F,A1
1103,819,Harish Jadhav,36,M,A2
1104,820,Naveen Naidu,26,M,A1
1105,820,Salman Poojary,17,M,A2
1106,821,Pushpa Naik,71,F,A1
1107,823,Srinivas Patil,28,M,A1
1108,824,Nagaveni Shetty,55,F,A1
1109,825,Sowmya Rao,34,F,A1
1110,826,Vijay Pinto,36,M,A1
1111,826,Roopa Bhandari,19,F,A2
1112,826,Salman Poojary,24,M,A3
1113,826,Abdul Khan,30,M,A4
1114,827,Manjula Shetty,22,F,A1
1115,828,Fathima Gowda,27,F,A1
1116,829,Jayashree Reddy,12,F,A1
1117,831,Fathima Devaraj,31,F,A1
1118,832,Santosh Naidu,19,M,A1
1119,833,Rekha Urs,34,F,A1
1120,833,Lakshmi Patil,35,F,A2
1121,835,Halappa Kumar,34,M,A1
1122,836,Nagaveni Reddy,32,F,A1
1123,836,Vinay Fernandes,29,M,A2
1124,836,Zainab Fernandes,36,F,A3
1125,838,Kavya Bhandari,29,F,A1
1126,839,Harish Achar,9,M,A1
1127,839,Shobha Urs,46,F,A2
1128,839,Zainab Gowda,26,F,A3
1129,840,Sheela Fernandes,30,F,A1
1130,841,Fathima Hegde,43,F,A1
1131,842,Puttaswamy Iyer,38,M,A1
1132,843,Rajesh Kulkarni,70,M,A1
1133,843,Savitri Patil,40,F,A2
1134,844,Pushpa Jadhav,21,F,A1
1135,847,Manjula Jadhav,30,F,A1
1136,848,Halappa Kumar,52,M,A1
1137,848,Ibrahim Prabhu,25,M,A2
1138,848,Rekha Hiremath,26,F,A3
1139,848,Naveen Desai,55,M,A4
1140,849,Bhagya Prabhu,29,F,A1
1141,850,Chandrashekar Sheikh,36,M,A1
1142,850,Ratna Patil,38,F,A2
1143,851,Nandini Bhandari,12,F,A1
1144,851,Nagaveni Hegde,14,F,A2
1145,852,Channabasappa Kumar,19,M,A1
1146,853,Nirmala Jadhav,24,F,A1
1147,854,Fathima Bhat,32,F,A1
1148,855,Karan Kulkarni,64,M,A1
1149,855,Halappa Khan,22,M,A2
1150,856,Jayashree Fernandes,36,F,A1
1151,857,Jayashree Prabhu,74,F,A1
1152,858,Ravi Naik,33,M,A1
1153,858,Karan Sheikh,24,M,A2
1154,859,Rekha Khan,93,F,A1
1155,859,Pradeep Prabhu,83,M,A2
1156,861,Fathima Fernandes,43,F,A1
1157,862,Raghavendra Naidu,44,M,A1
1158,863,Pradeep Gowda,76,M,A1
1159,864,Lakshmi Shetty,38,F,A1
1160,864,Mary Sheikh,8,F,A2
1161,864,Nandini Hiremath,49,F,A3
1162,864,Arjun Reddy,20,M,A4
1163,865,Dinesh Prabhu,30,M,A1
1164,865,Abdul Reddy,51,M,A2
1165,865,Naveen Khan,19,M,A3
1166,867,Radha Nayak,39,F,A1
1167,867,Roopa Kamath,20,F,A2
1168,868,Pushpa Shetty,12,F,A1
1169,869,Rajesh Jadhav,11,M,A1
1170,871,Yogesh Shetty,43,M,A1
1171,871,Sheela Devaraj,41,F,A2
1172,873,Prakash Reddy,16,M,A1
1173,873,Basavaraj Gowda,39,M,A2
1174,874,Manjula Naik,36,F,A1
1175,875,Radha Jadhav,35,F,A1
1176,876,Karan D'Souza,27,M,A1
1177,876,Yashoda Iyer,28,F,A2
1178,877,Roopa Prabhu,54,F,A1
1179,878,Nandini Reddy,18,F,A1
1180,879,Rekha Nayak,22,F,A1
1181,879,Vani Achar,29,F,A2
1182,880,Joseph Poojary,18,M,A1
1183,880,Vani Reddy,27,F,A2
1184,880,Manjunath Bhandari,24,M,A3
1185,880,Geetha Gowda,32,F,A4
1186,882,Jayashree Naidu,32,F,A1
1187,883,Vijay Shetty,22,M,A1
1188,884,Rajesh Bhandari,55,M,A1
1189,885,Karan Setty,47,M,A1
1190,886,Shivakumar Pinto,19,M,A1
1191,886,Anitha Sheikh,39,F,A2
1192,888,Anitha Rao,20,F,A1
1193,889,Vijay Reddy,32,M,A1
1194,890,Kavya Fernandes,38,F,A1
1195,891,Sunita Patil,49,F,A1
1196,892,Geetha Naik,13,F,A1
1197,893,Vani Kumar,34,F,A1
1198,894,Shivakumar Desai,27,M,A1
1199,895,Bhagya Rao,35,F,A1
1200,896,Pradeep Bhat,33,M,A1
1201,897,Deepak Kumar,39,M,A1
1202,899,Nirmala Naik,16,F,A1
1203,899,Sowmya Desai,36,F,A2
1204,900,Yashoda Kulkarni,29,F,A1
1205,900,Nagaraj Sheikh,45,M,A2
1206,901,Zainab Urs,19,F,A1
1207,903,Deepa Fernandes,41,F,A1
1208,904,Raghavendra Shetty,21,M,A1
1209,905,Girish Hegde,25,M,A1
1210,906,Vani Kumar,37,F,A1
1211,906,Yogesh Desai,30,M,A2
1212,907,Basavaraj Reddy,64,M,A1
1213,909,Xavier Kulkarni,38,M,A1
1214,910,Puttaswamy Iyer,29,M,A1
1215,911,Ashok Rao,27,M,A1
1216,911,Bhagya Hegde,32,F,A2
1217,911,Ratna Reddy,28,F,A3
1218,911,Fathima Urs,16,F,A4
1219,912,Fathima Patil,31,F,A1
1220,912,John D'Souza,44,M,A2
1221,914,Zainab Urs,47,F,A1
1222,915,Vinay Jadhav,27,M,A1
1223,916,Puttaswamy Hiremath,27,M,A1
1224,917,Kavya Reddy,27,F,A1
1225,918,Fathima Devaraj,31,F,A1
1226,918,Vani Bhat,21,F,A2
1227,919,Basavaraj Nayak,27,M,A1
1228,920,Sunita Naidu,22,F,A1
1229,920,Dinesh Reddy,37,M,A2
1230,921,Rekha Shetty,41,F,A1
1231,922,Raghavendra Patil,24,M,A1
1232,923,Radha Poojary,30,T,A1
1233,924,Jayashree Kamath,26,F,A1
1234,925,Jayashree Naik,21,F,A1
1235,925,Halappa Kumar,27,M,A2
1236,926,Girish Naidu,20,M,A1
1237,927,Vani Reddy,14,F,A1
1238,928,Radha Sheikh,22,F,A1
1239,929,Deepa Nayak,40,F,A1
1240,930,Halappa Kumar,32,M,A1
1241,931,Rajesh Naidu,40,M,A1
1242,932,Abdul Poojary,42,M,A1
1243,933,Sunita Iyer,39,F,A1
1244,934,Roopa Iyer,21,F,A1
1245,935,John Sheikh,37,M,A1
1246,937,Deepak Hiremath,32,M,A1
1247,938,Sowmya Bhat,68,F,A1
1248,940,Fathima Achar,41,F,A1
1249,940,Sunita Kulkarni,53,F,A2
1250,941,Dinesh Devaraj,28,M,A1
1251,942,Mary Reddy,27,F,A1
1252,942,Ashok Hegde,30,M,A2
1253,942,Abdul Naidu,18,M,A3
1254,943,Vijay Fernandes,37,M,A1
1255,944,Nirmala D'Souza,72,F,A1
1256,945,Pallavi Prabhu,37,F,A1
1257,946,Deepa Kumar,25,F,A1
1258,948,Imran Prabhu,31,M,A1
1259,950,Shwetha Khan,44,F,A1
1260,951,Geetha Naidu,40,F,A1
1261,952,Jayashree Achar,61,F,A1
1262,953,Lakshmi Khan,37,F,A1
1263,953,Vinay Iyer,27,M,A2
1264,953,Byrappa Kulkarni,31,M,A3
1265,953,Anand Reddy,38,M,A4
1266,954,Santosh Kumar,31,M,A1
1267,954,Sheela Jadhav,33,F,A2
1268,954,Savitri Bhandari,24,F,A3
1269,955,Lokesh Nayak,29,M,A1
1270,955,Puttaswamy Sheikh,23,M,A2
1271,955,Suresh Naik,36,M,A3
1272,955,Anthony D'Souza,39,M,A4
1273,956,Sowmya Kumar,37,F,A1
1274,957,Ganesh Bhat,37,M,A1
1275,957,Lokesh Urs,20,M,A2
1276,958,Krishna Jadhav,29,M,A1
1277,959,Karan Devaraj,40,M,A1
1278,959,Shobha Poojary,40,F,A2
1279,960,Fathima Prabhu,18,F,A1
1280,961,Yusuf Prabhu,36,M,A1
1281,961,Shivakumar Bhandari,25,M,A2
1282,961,Umesh Achar,39,M,A3
1283,961,Sheela Sheikh,33,F,A4
1284,963,Sunita Khan,17,F,A1
1285,964,Savitri Nayak,31,F,A1
1286,964,Manoj Nayak,19,M,A2
1287,965,Sheela Shetty,32,F,A1
1288,965,Ibrahim Sheikh,35,M,A2
1289,967,Imran Gowda,22,M,A1
1290,968,Imran Naidu,16,M,A1
1291,968,Pushpa Desai,39,F,A2
1292,968,Chandrashekar Rao,36,M,A3
1293,969,Umesh Nayak,34,M,A1
1294,970,Manjunath Reddy,42,M,A1
1295,970,Salman Hiremath,52,M,A2
1296,971,Arjun Pinto,16,M,A1
1297,971,Nagaraj Shetty,76,M,A2
1298,972,Kiran Reddy,26,M,A1
1299,974,Pallavi Patil,34,F,A1
1300,974,Kamala Khan,57,F,A2
1301,975,Anitha Rao,40,F,A1
1302,976,Kavya Jadhav,28,F,A1
1303,976,Nirmala Iyer,45,F,A2
1304,977,Ibrahim Kamath,21,M,A1
1305,978,Pradeep Iyer,35,M,A1
1306,979,Jayashree Achar,20,F,A1
1307,980,Vani Iyer,50,F,A1
1308,981,Anitha Hegde,41,F,A1
1309,982,Fathima Naidu,17,F,A1
1310,982,Geetha Achar,46,F,A2
1311,983,Rekha Hiremath,34,F,A1
1312,984,Nagaraj Naidu,20,M,A1
1313,985,Nirmala Pinto,16,F,A1
1314,985,Halappa Hiremath,35,M,A2
1315,986,Ashok Iyer,20,M,A1
1316,986,Nagaraj Hegde,26,M,A2
1317,986,Santosh Reddy,36,M,A3
1318,987,Prakash Bhat,12,M,A1
1319,987,Puttaswamy Gowda,50,M,A2
1320,988,Suresh Fernandes,31,M,A1
1321,989,Mary Kamath,28,F,A1
1322,990,Zainab Rao,39,F,A1
1323,992,Lokesh Patil,29,M,A1
1324,994,Manjula Desai,37,F,A1
1325,995,Ratna D'Souza,39,T,A1
1326,996,Ramesh Shetty,36,M,A1
1327,996,Yusuf Naik,50,M,A2
1328,996,Karan Shetty,57,M,A3
1329,996,Mary Setty,35,F,A4
1330,997,Deepa Shetty,24,F,A1
1331,999,Nandini Fernandes,31,F,A1
1332,1000,Pushpa Hiremath,36,F,A1
1333,1001,Roopa Fernandes,25,F,A1
1334,1001,Deepa Prabhu,37,F,A2
1335,1001,Ravi Kumar,25,M,A3
1336,1002,Anthony Patil,32,M,A1
1337,1002,Pushpa Nayak,38,F,A2
1338,1002,Chandrashekar Sheikh,32,M,A3
1339,1002,Bhagya Urs,24,F,A4
1340,1003,Ashok Devaraj,26,M,A1
1341,1004,Mahesh Setty,11,M,A1
